"Date","Time","Temp","SpCond","DO Conc","DO Charge","DO%","Battery","Cond"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","%","V","mS/cm"
"06/04/10","11:28:40",21.22,0.192,9.14,39,103.0,5.5,0.178
"06/04/10","11:32:40",21.20,0.192,9.17,39,103.3,5.5,0.178
"06/04/10","11:36:40",21.19,0.192,9.18,39,103.4,5.5,0.178
"06/04/10","11:40:40",21.19,0.192,9.15,38,103.0,5.5,0.178
"06/04/10","11:44:40",21.19,0.192,9.14,39,103.0,5.5,0.178
"06/04/10","11:48:40",21.19,0.192,9.16,39,103.1,5.5,0.178
"06/04/10","11:52:40",21.18,0.192,9.16,39,103.1,5.5,0.178
"06/04/10","11:56:40",21.16,0.192,9.15,39,103.0,5.5,0.178
"06/04/10","12:00:40",21.15,0.192,9.13,39,102.8,5.5,0.178
"06/04/10","12:04:40",21.16,0.192,9.12,39,102.6,5.5,0.178
"06/04/10","12:08:40",21.15,0.192,9.13,39,102.8,5.5,0.178
"06/04/10","12:12:40",21.15,0.192,9.13,39,102.8,5.5,0.178
"06/04/10","12:16:40",21.11,0.192,9.14,39,102.8,5.5,0.178
"06/04/10","12:20:40",21.12,0.192,9.14,39,102.8,5.5,0.178
"06/04/10","12:24:40",21.13,0.192,9.14,39,102.9,5.5,0.178
"06/04/10","12:28:40",21.10,0.192,9.14,39,102.7,5.5,0.178
"06/04/10","12:32:40",21.12,0.192,9.15,39,103.0,5.5,0.178
"06/04/10","12:36:40",21.11,0.192,9.16,39,103.0,5.5,0.178
"06/04/10","12:40:40",21.09,0.192,9.11,39,102.5,5.4,0.177
"06/04/10","12:44:40",21.08,0.192,9.15,39,102.8,5.5,0.178
"06/04/10","12:48:40",21.08,0.192,9.13,39,102.6,5.5,0.177
"06/04/10","12:52:40",21.08,0.192,9.15,39,102.8,5.5,0.177
"06/04/10","12:56:40",21.06,0.192,9.15,39,102.8,5.5,0.177
"06/04/10","13:00:40",21.07,0.192,9.17,39,103.0,5.4,0.177
"06/04/10","13:04:40",21.08,0.192,9.18,39,103.2,5.5,0.177
"06/04/10","13:08:40",21.07,0.192,9.16,39,102.9,5.5,0.177
"06/04/10","13:12:40",21.06,0.192,9.18,39,103.2,5.5,0.177
"06/04/10","13:16:40",21.03,0.192,9.18,39,103.1,5.5,0.177
"06/04/10","13:20:40",21.03,0.192,9.18,39,103.0,5.5,0.177
"06/04/10","13:24:40",21.04,0.192,9.16,39,102.9,5.4,0.177
"06/04/10","13:28:40",21.04,0.192,9.20,39,103.3,5.5,0.177
"06/04/10","13:32:40",21.04,0.192,9.18,39,103.1,5.4,0.177
"06/04/10","13:36:40",21.04,0.192,9.21,39,103.5,5.5,0.177
"06/04/10","13:40:40",21.03,0.191,9.21,39,103.4,5.4,0.177
"06/04/10","13:44:40",21.02,0.191,9.21,39,103.4,5.5,0.177
"06/04/10","13:48:40",21.02,0.191,9.21,39,103.4,5.5,0.177
"06/04/10","13:52:40",21.01,0.191,9.21,39,103.4,5.4,0.177
"06/04/10","13:56:40",21.01,0.191,9.23,39,103.6,5.4,0.177
"06/04/10","14:00:40",21.00,0.191,9.28,39,104.1,5.5,0.177
"06/04/10","14:04:40",20.99,0.191,9.27,39,104.0,5.5,0.177
"06/04/10","14:08:40",21.00,0.191,9.23,39,103.6,5.4,0.177
"06/04/10","14:12:40",20.99,0.191,9.26,39,103.9,5.5,0.177
"06/04/10","14:16:40",20.99,0.191,9.25,39,103.7,5.5,0.177
"06/04/10","14:20:40",20.98,0.191,9.24,39,103.6,5.4,0.176
"06/04/10","14:24:40",20.98,0.191,9.25,39,103.7,5.5,0.176
"06/04/10","14:28:40",20.97,0.191,9.23,39,103.5,5.4,0.176
"06/04/10","14:32:40",20.97,0.191,9.26,39,103.9,5.5,0.176
"06/04/10","14:36:40",20.96,0.191,9.24,39,103.6,5.4,0.176
"06/04/10","14:40:40",20.95,0.191,9.25,39,103.7,5.5,0.176
"06/04/10","14:44:40",20.95,0.191,9.24,39,103.5,5.5,0.176
"06/04/10","14:48:40",20.94,0.191,9.22,39,103.4,5.4,0.176
"06/04/10","14:52:40",20.93,0.191,9.24,39,103.6,5.4,0.176
"06/04/10","14:56:40",20.93,0.191,9.28,39,104.0,5.4,0.176
"06/04/10","15:00:40",20.93,0.191,9.26,39,103.7,5.4,0.176
"06/04/10","15:04:40",20.91,0.191,9.26,39,103.7,5.5,0.176
"06/04/10","15:08:40",20.91,0.191,9.23,39,103.4,5.4,0.176
"06/04/10","15:12:40",20.90,0.191,9.28,39,103.9,5.4,0.176
"06/04/10","15:16:40",20.91,0.191,9.27,39,103.8,5.4,0.176
"06/04/10","15:20:40",20.92,0.191,9.26,39,103.8,5.4,0.176
"06/04/10","15:24:40",20.91,0.191,9.27,39,103.8,5.4,0.176
"06/04/10","15:28:40",20.90,0.191,9.27,39,103.9,5.4,0.176
"06/04/10","15:32:40",20.89,0.191,9.26,39,103.7,5.4,0.176
"06/04/10","15:36:40",20.89,0.191,9.25,39,103.6,5.4,0.176
"06/04/10","15:40:40",20.88,0.191,9.26,39,103.7,5.4,0.176
"06/04/10","15:44:40",20.89,0.191,9.26,39,103.7,5.4,0.176
"06/04/10","15:48:40",20.89,0.191,9.27,39,103.8,5.4,0.176
"06/04/10","15:52:40",20.89,0.191,9.29,39,104.1,5.4,0.176
"06/04/10","15:56:40",20.88,0.190,9.21,39,103.1,5.4,0.175
"06/04/10","16:00:40",20.88,0.191,9.23,39,103.4,5.4,0.176
"06/04/10","16:04:40",20.88,0.191,9.21,39,103.2,5.4,0.176
"06/04/10","16:08:40",20.89,0.191,9.17,39,102.7,5.4,0.176
"06/04/10","16:12:40",20.88,0.191,9.20,38,103.0,5.5,0.176
"06/04/10","16:16:40",20.87,0.191,9.27,39,103.7,5.4,0.176
"06/04/10","16:20:40",20.87,0.191,9.29,39,104.0,5.4,0.176
"06/04/10","16:24:40",20.87,0.191,9.29,39,104.0,5.4,0.176
"06/04/10","16:28:40",20.87,0.191,9.28,39,103.8,5.4,0.176
"06/04/10","16:32:40",20.86,0.191,9.27,39,103.7,5.5,0.175
"06/04/10","16:36:40",20.86,0.190,9.29,39,103.9,5.4,0.175
"06/04/10","16:40:40",20.85,0.191,9.30,39,104.1,5.4,0.175
"06/04/10","16:44:40",20.86,0.190,9.29,39,104.0,5.4,0.175
"06/04/10","16:48:40",20.85,0.190,9.31,39,104.2,5.4,0.175
"06/04/10","16:52:40",20.85,0.190,9.32,39,104.2,5.4,0.175
"06/04/10","16:56:40",20.85,0.190,9.33,39,104.3,5.4,0.175
"06/04/10","17:00:40",20.83,0.190,9.31,39,104.1,5.4,0.175
"06/04/10","17:04:40",20.83,0.190,9.31,39,104.1,5.4,0.175
"06/04/10","17:08:40",20.83,0.191,9.32,39,104.3,5.4,0.176
"06/04/10","17:12:40",20.83,0.191,9.30,39,104.0,5.4,0.176
"06/04/10","17:16:40",20.83,0.191,9.29,39,103.9,5.4,0.176
"06/04/10","17:20:40",20.82,0.191,9.30,39,104.0,5.4,0.176
"06/04/10","17:24:40",20.83,0.191,9.29,39,103.9,5.4,0.176
"06/04/10","17:28:40",20.83,0.191,9.30,39,104.0,5.4,0.176
"06/04/10","17:32:40",20.82,0.191,9.31,39,104.1,5.4,0.176
"06/04/10","17:36:40",20.81,0.191,9.32,38,104.2,5.4,0.176
"06/04/10","17:40:40",20.82,0.191,9.31,39,104.1,5.4,0.176
"06/04/10","17:44:40",20.82,0.191,9.34,38,104.4,5.4,0.176
"06/04/10","17:48:40",20.82,0.191,9.33,39,104.3,5.4,0.176
"06/04/10","17:52:40",20.82,0.191,9.31,39,104.2,5.4,0.176
"06/04/10","17:56:40",20.82,0.191,9.33,39,104.3,5.4,0.176
"06/04/10","18:00:40",20.82,0.191,9.32,39,104.3,5.4,0.176
"06/04/10","18:04:40",20.82,0.191,9.33,39,104.4,5.4,0.176
"06/04/10","18:08:40",20.83,0.191,9.35,39,104.5,5.4,0.176
"06/04/10","18:12:40",20.83,0.191,9.36,39,104.7,5.4,0.176
"06/04/10","18:16:40",20.81,0.191,9.40,39,105.1,5.4,0.176
"06/04/10","18:20:40",20.82,0.191,9.39,39,105.0,5.4,0.176
"06/04/10","18:24:40",20.82,0.191,9.40,39,105.2,5.4,0.176
"06/04/10","18:28:40",20.83,0.191,9.41,39,105.3,5.4,0.176
"06/04/10","18:32:40",20.83,0.191,9.45,39,105.7,5.4,0.176
"06/04/10","18:36:40",20.83,0.191,9.47,39,105.9,5.4,0.176
"06/04/10","18:40:40",20.83,0.191,9.46,39,105.8,5.4,0.176
"06/04/10","18:44:40",20.84,0.191,9.45,39,105.7,5.4,0.176
"06/04/10","18:48:40",20.82,0.191,9.46,39,105.8,5.4,0.176
"06/04/10","18:52:40",20.83,0.191,9.45,39,105.7,5.4,0.176
"06/04/10","18:56:40",20.83,0.191,9.45,39,105.7,5.4,0.176
"06/04/10","19:00:40",20.83,0.191,9.47,39,105.9,5.4,0.176
"06/04/10","19:04:40",20.83,0.191,9.46,39,105.8,5.4,0.176
"06/04/10","19:08:40",20.83,0.191,9.46,39,105.8,5.4,0.176
"06/04/10","19:12:40",20.82,0.191,9.44,39,105.5,5.4,0.176
"06/04/10","19:16:40",20.82,0.191,9.45,39,105.7,5.4,0.176
"06/04/10","19:20:40",20.82,0.191,9.46,39,105.8,5.4,0.175
"06/04/10","19:24:40",20.82,0.191,9.47,39,105.9,5.4,0.175
"06/04/10","19:28:40",20.82,0.191,9.48,39,106.0,5.4,0.175
"06/04/10","19:32:40",20.80,0.191,9.48,39,105.9,5.4,0.175
"06/04/10","19:36:40",20.81,0.191,9.46,39,105.7,5.4,0.176
"06/04/10","19:40:40",20.79,0.191,9.40,39,105.0,5.4,0.175
"06/04/10","19:44:40",20.78,0.191,9.47,39,105.8,5.4,0.175
"06/04/10","19:48:40",20.80,0.191,9.45,39,105.6,5.4,0.175
"06/04/10","19:52:40",20.79,0.191,9.44,39,105.5,5.4,0.175
"06/04/10","19:56:40",20.78,0.191,9.47,39,105.8,5.4,0.175
"06/04/10","20:00:40",20.79,0.191,9.45,39,105.6,5.4,0.175
"06/04/10","20:04:40",20.78,0.191,9.45,39,105.6,5.4,0.175
"06/04/10","20:08:40",20.78,0.191,9.44,39,105.5,5.4,0.175
"06/04/10","20:12:40",20.77,0.191,9.48,39,105.9,5.4,0.175
"06/04/10","20:16:40",20.76,0.191,9.45,39,105.5,5.4,0.175
"06/04/10","20:20:40",20.77,0.191,9.44,39,105.4,5.4,0.175
"06/04/10","20:24:40",20.77,0.191,9.46,39,105.6,5.4,0.175
"06/04/10","20:28:40",20.76,0.191,9.47,39,105.8,5.4,0.175
"06/04/10","20:32:40",20.76,0.191,9.49,39,105.9,5.4,0.175
"06/04/10","20:36:40",20.73,0.191,9.51,39,106.1,5.4,0.175
"06/04/10","20:40:40",20.73,0.191,9.51,39,106.2,5.4,0.175
"06/04/10","20:44:40",20.70,0.191,9.33,39,104.1,5.4,0.175
"06/04/10","20:48:40",20.72,0.191,9.34,39,104.2,5.4,0.175
"06/04/10","20:52:40",20.72,0.191,9.35,39,104.3,5.4,0.175
"06/04/10","20:56:40",20.72,0.191,9.33,39,104.1,5.4,0.175
"06/04/10","21:00:40",20.71,0.191,9.35,39,104.3,5.4,0.175
"06/04/10","21:04:40",20.70,0.191,9.36,39,104.4,5.4,0.175
"06/04/10","21:08:40",20.67,0.191,9.23,39,102.9,5.4,0.175
"06/04/10","21:12:40",20.66,0.191,9.35,39,104.3,5.4,0.175
"06/04/10","21:16:40",20.68,0.191,9.36,39,104.3,5.4,0.175
"06/04/10","21:20:40",20.68,0.191,9.35,39,104.2,5.4,0.175
"06/04/10","21:24:40",20.68,0.191,9.36,39,104.4,5.4,0.175
"06/04/10","21:28:40",20.68,0.191,9.34,39,104.1,5.4,0.175
"06/04/10","21:32:40",20.66,0.191,9.34,39,104.2,5.4,0.175
"06/04/10","21:36:40",20.66,0.191,9.34,39,104.1,5.4,0.175
"06/04/10","21:40:40",20.65,0.191,9.34,39,104.1,5.4,0.175
"06/04/10","21:44:40",20.65,0.191,9.34,39,104.1,5.4,0.175
"06/04/10","21:48:40",20.63,0.191,9.31,39,103.7,5.4,0.175
"06/04/10","21:52:40",20.63,0.191,9.29,39,103.5,5.4,0.175
"06/04/10","21:56:40",20.62,0.191,9.30,39,103.6,5.4,0.175
"06/04/10","22:00:40",20.60,0.191,9.28,39,103.3,5.4,0.175
"06/04/10","22:04:40",20.61,0.190,9.37,39,104.4,5.4,0.175
"06/04/10","22:08:40",20.61,0.190,9.32,39,103.8,5.4,0.174
"06/04/10","22:12:40",20.61,0.191,9.35,39,104.2,5.4,0.175
"06/04/10","22:16:40",20.61,0.191,9.30,39,103.6,5.4,0.175
"06/04/10","22:20:40",20.58,0.191,9.31,39,103.7,5.4,0.175
"06/04/10","22:24:40",20.59,0.190,9.29,39,103.4,5.4,0.174
"06/04/10","22:28:40",20.59,0.191,9.27,39,103.2,5.4,0.175
"06/04/10","22:32:40",20.58,0.190,9.30,39,103.5,5.4,0.174
"06/04/10","22:36:40",20.55,0.191,9.29,39,103.4,5.4,0.174
"06/04/10","22:40:40",20.56,0.191,9.28,39,103.2,5.4,0.174
"06/04/10","22:44:40",20.56,0.191,9.28,39,103.2,5.4,0.174
"06/04/10","22:48:40",20.55,0.191,9.25,38,102.9,5.4,0.174
"06/04/10","22:52:40",20.56,0.190,9.29,39,103.3,5.4,0.174
"06/04/10","22:56:40",20.55,0.190,9.30,39,103.4,5.4,0.174
"06/04/10","23:00:40",20.54,0.190,9.38,39,104.3,5.4,0.174
"06/04/10","23:04:40",20.53,0.190,9.39,39,104.4,5.4,0.174
"06/04/10","23:08:40",20.53,0.190,9.49,39,105.6,5.4,0.174
"06/04/10","23:12:40",20.53,0.190,9.38,38,104.3,5.4,0.174
"06/04/10","23:16:40",20.52,0.190,9.43,39,104.9,5.4,0.174
"06/04/10","23:20:40",20.50,0.190,9.33,39,103.7,5.4,0.174
"06/04/10","23:24:40",20.51,0.190,9.37,39,104.1,5.4,0.174
"06/04/10","23:28:40",20.50,0.191,9.38,39,104.2,5.4,0.174
"06/04/10","23:32:40",20.50,0.190,9.34,39,103.8,5.4,0.174
"06/04/10","23:36:40",20.48,0.190,9.35,39,103.9,5.4,0.174
"06/04/10","23:40:40",20.47,0.190,9.41,39,104.5,5.4,0.174
"06/04/10","23:44:40",20.46,0.190,9.42,39,104.6,5.4,0.174
"06/04/10","23:48:40",20.47,0.191,9.44,39,104.8,5.4,0.174
"06/04/10","23:52:40",20.47,0.190,9.38,39,104.2,5.4,0.174
"06/04/10","23:56:40",20.47,0.191,9.36,39,103.9,5.4,0.174
"06/05/10","00:00:40",20.46,0.191,9.35,38,103.8,5.4,0.174
"06/05/10","00:04:40",20.45,0.191,9.30,39,103.2,5.4,0.174
"06/05/10","00:08:40",20.45,0.190,9.27,39,102.9,5.4,0.174
"06/05/10","00:12:40",20.43,0.190,9.26,39,102.8,5.4,0.174
"06/05/10","00:16:40",20.43,0.190,9.19,39,102.0,5.4,0.174
"06/05/10","00:20:40",20.42,0.190,9.26,39,102.7,5.4,0.174
"06/05/10","00:24:40",20.42,0.190,9.23,39,102.4,5.4,0.174
"06/05/10","00:28:40",20.42,0.190,9.20,39,102.1,5.4,0.174
"06/05/10","00:32:40",20.41,0.191,9.25,38,102.6,5.4,0.174
"06/05/10","00:36:40",20.41,0.191,9.27,38,102.8,5.4,0.174
"06/05/10","00:40:40",20.40,0.191,9.18,38,101.8,5.4,0.174
"06/05/10","00:44:40",20.39,0.190,9.22,39,102.2,5.4,0.174
"06/05/10","00:48:40",20.38,0.190,9.25,39,102.6,5.4,0.174
"06/05/10","00:52:40",20.38,0.191,9.25,39,102.5,5.4,0.174
"06/05/10","00:56:40",20.38,0.190,9.09,38,100.8,5.4,0.174
"06/05/10","01:00:40",20.37,0.191,9.22,39,102.2,5.4,0.174
"06/05/10","01:04:40",20.36,0.191,9.16,39,101.5,5.4,0.174
"06/05/10","01:08:40",20.35,0.191,9.19,39,101.8,5.4,0.174
"06/05/10","01:12:40",20.35,0.190,9.21,39,102.0,5.4,0.174
"06/05/10","01:16:40",20.34,0.190,9.25,39,102.5,5.4,0.174
"06/05/10","01:20:40",20.34,0.191,9.19,39,101.8,5.4,0.174
"06/05/10","01:24:40",20.33,0.191,9.19,38,101.8,5.4,0.174
"06/05/10","01:28:40",20.33,0.191,9.15,38,101.3,5.4,0.174
"06/05/10","01:32:40",20.32,0.191,9.16,39,101.4,5.4,0.174
"06/05/10","01:36:40",20.32,0.191,9.16,38,101.4,5.4,0.174
"06/05/10","01:40:40",20.30,0.190,9.19,39,101.7,5.4,0.173
"06/05/10","01:44:40",20.29,0.190,9.17,38,101.5,5.4,0.173
"06/05/10","01:48:40",20.29,0.191,9.11,38,100.8,5.4,0.173
"06/05/10","01:52:40",20.28,0.191,9.08,38,100.4,5.4,0.173
"06/05/10","01:56:40",20.28,0.191,9.10,38,100.7,5.4,0.173
"06/05/10","02:00:40",20.28,0.191,9.11,38,100.8,5.4,0.173
"06/05/10","02:04:40",20.27,0.191,9.08,38,100.5,5.4,0.174
"06/05/10","02:08:40",20.26,0.191,9.07,38,100.3,5.4,0.173
"06/05/10","02:12:40",20.25,0.191,9.10,38,100.6,5.4,0.173
"06/05/10","02:16:40",20.25,0.191,9.08,38,100.4,5.4,0.173
"06/05/10","02:20:40",20.24,0.191,9.06,38,100.2,5.4,0.173
"06/05/10","02:24:40",20.24,0.191,9.04,38,99.9,5.4,0.173
"06/05/10","02:28:40",20.22,0.191,9.04,38,99.9,5.4,0.173
"06/05/10","02:32:40",20.22,0.191,9.01,38,99.6,5.4,0.173
"06/05/10","02:36:40",20.21,0.191,9.01,38,99.5,5.4,0.173
"06/05/10","02:40:40",20.20,0.191,9.02,38,99.7,5.4,0.173
"06/05/10","02:44:40",20.20,0.191,9.03,38,99.8,5.4,0.173
"06/05/10","02:48:40",20.19,0.191,9.02,38,99.6,5.4,0.173
"06/05/10","02:52:40",20.19,0.191,8.97,38,99.1,5.4,0.173
"06/05/10","02:56:40",20.17,0.191,8.89,38,98.2,5.4,0.173
"06/05/10","03:00:40",20.16,0.191,8.95,38,98.8,5.4,0.173
"06/05/10","03:04:40",20.16,0.191,8.99,38,99.2,5.4,0.173
"06/05/10","03:08:40",20.15,0.191,8.99,38,99.2,5.4,0.173
"06/05/10","03:12:40",20.15,0.191,8.97,38,98.9,5.4,0.173
"06/05/10","03:16:40",20.13,0.191,8.95,38,98.8,5.4,0.173
"06/05/10","03:20:40",20.12,0.191,8.95,38,98.7,5.4,0.173
"06/05/10","03:24:40",20.12,0.191,8.96,38,98.9,5.4,0.173
"06/05/10","03:28:40",20.10,0.191,8.91,38,98.3,5.4,0.173
"06/05/10","03:32:40",20.10,0.191,8.92,38,98.4,5.4,0.173
"06/05/10","03:36:40",20.11,0.191,8.91,38,98.3,5.4,0.173
"06/05/10","03:40:40",20.09,0.191,8.92,38,98.3,5.4,0.173
"06/05/10","03:44:40",20.09,0.191,8.92,38,98.3,5.4,0.173
"06/05/10","03:48:40",20.08,0.191,8.92,38,98.3,5.4,0.173
"06/05/10","03:52:40",20.08,0.191,8.97,38,98.8,5.4,0.173
"06/05/10","03:56:40",20.05,0.191,8.94,38,98.5,5.4,0.173
"06/05/10","04:00:40",20.05,0.191,8.94,38,98.5,5.4,0.173
"06/05/10","04:04:40",20.05,0.191,8.91,38,98.1,5.4,0.173
"06/05/10","04:08:40",20.04,0.191,8.93,38,98.3,5.4,0.173
"06/05/10","04:12:40",20.03,0.191,8.91,38,98.1,5.4,0.173
"06/05/10","04:16:40",20.01,0.191,8.93,38,98.3,5.4,0.173
"06/05/10","04:20:40",20.01,0.191,8.92,38,98.1,5.4,0.173
"06/05/10","04:24:40",20.01,0.191,8.87,38,97.7,5.4,0.173
"06/05/10","04:28:40",19.99,0.191,8.92,38,98.1,5.4,0.172
"06/05/10","04:32:40",19.99,0.191,8.88,38,97.7,5.4,0.172
"06/05/10","04:36:40",19.97,0.191,8.86,38,97.4,5.4,0.172
"06/05/10","04:40:40",19.98,0.191,8.86,38,97.4,5.4,0.172
"06/05/10","04:44:40",19.97,0.191,8.89,38,97.8,5.4,0.172
"06/05/10","04:48:40",19.95,0.191,8.94,38,98.3,5.4,0.172
"06/05/10","04:52:40",19.96,0.191,8.89,38,97.7,5.4,0.172
"06/05/10","04:56:40",19.94,0.191,8.87,38,97.5,5.4,0.172
"06/05/10","05:00:40",19.93,0.191,8.88,38,97.6,5.4,0.172
"06/05/10","05:04:40",19.93,0.191,8.89,38,97.7,5.4,0.172
"06/05/10","05:08:40",19.92,0.191,8.91,38,97.8,5.4,0.172
"06/05/10","05:12:40",19.90,0.191,8.92,38,98.0,5.4,0.172
"06/05/10","05:16:40",19.90,0.191,8.90,38,97.8,5.4,0.172
"06/05/10","05:20:40",19.90,0.191,8.88,38,97.5,5.4,0.172
"06/05/10","05:24:40",19.89,0.191,8.86,38,97.3,5.4,0.172
"06/05/10","05:28:40",19.88,0.191,8.88,38,97.5,5.4,0.172
"06/05/10","05:32:40",19.88,0.191,8.85,38,97.2,5.4,0.172
"06/05/10","05:36:40",19.88,0.191,8.82,38,96.8,5.4,0.172
"06/05/10","05:40:40",19.87,0.191,8.85,38,97.1,5.4,0.172
"06/05/10","05:44:40",19.86,0.191,8.85,38,97.2,5.4,0.172
"06/05/10","05:48:40",19.86,0.191,8.85,38,97.1,5.4,0.172
"06/05/10","05:52:40",19.85,0.191,9.03,38,99.1,5.4,0.172
"06/05/10","05:56:40",19.85,0.191,9.02,38,99.0,5.4,0.172
"06/05/10","06:00:40",19.85,0.191,9.11,38,99.9,5.4,0.172
"06/05/10","06:04:40",19.84,0.191,9.04,38,99.2,5.4,0.172
"06/05/10","06:08:40",19.84,0.191,9.07,38,99.5,5.4,0.172
"06/05/10","06:12:40",19.84,0.191,9.14,39,100.3,5.4,0.172
"06/05/10","06:16:40",19.84,0.191,9.16,38,100.4,5.4,0.172
"06/05/10","06:20:40",19.83,0.191,9.13,38,100.1,5.4,0.172
"06/05/10","06:24:40",19.82,0.191,9.16,38,100.5,5.4,0.172
"06/05/10","06:28:40",19.82,0.191,9.18,38,100.7,5.4,0.172
"06/05/10","06:32:40",19.82,0.191,9.19,38,100.7,5.4,0.172
"06/05/10","06:36:40",19.81,0.191,9.18,38,100.7,5.4,0.172
"06/05/10","06:40:40",19.80,0.191,9.16,38,100.4,5.4,0.172
"06/05/10","06:44:40",19.81,0.191,9.17,38,100.6,5.4,0.172
"06/05/10","06:48:40",19.81,0.191,9.11,38,99.9,5.4,0.172
"06/05/10","06:52:40",19.80,0.191,9.11,38,99.9,5.4,0.172
"06/05/10","06:56:40",19.80,0.191,9.13,38,100.0,5.4,0.172
"06/05/10","07:00:40",19.80,0.191,9.15,38,100.3,5.4,0.172
"06/05/10","07:04:40",19.81,0.191,9.16,38,100.4,5.4,0.172
"06/05/10","07:08:40",19.80,0.191,9.14,38,100.1,5.4,0.172
"06/05/10","07:12:40",19.81,0.191,9.10,38,99.8,5.4,0.172
"06/05/10","07:16:40",19.81,0.191,9.11,38,99.8,5.4,0.172
"06/05/10","07:20:40",19.81,0.191,9.14,38,100.2,5.4,0.172
"06/05/10","07:24:40",19.80,0.191,9.15,38,100.2,5.4,0.172
"06/05/10","07:28:40",19.80,0.191,9.13,38,100.0,5.4,0.172
"06/05/10","07:32:40",19.80,0.191,9.13,38,100.1,5.4,0.172
"06/05/10","07:36:40",19.81,0.191,9.22,38,101.1,5.4,0.172
"06/05/10","07:40:40",19.80,0.191,9.14,38,100.2,5.4,0.172
"06/05/10","07:44:40",19.80,0.191,9.14,38,100.1,5.4,0.172
"06/05/10","07:48:40",19.81,0.191,9.18,38,100.6,5.4,0.172
"06/05/10","07:52:40",19.79,0.191,9.09,38,99.6,5.4,0.172
"06/05/10","07:56:40",19.79,0.191,9.09,38,99.6,5.4,0.172
"06/05/10","08:00:40",19.79,0.191,9.11,38,99.8,5.4,0.172
"06/05/10","08:04:40",19.78,0.191,9.08,38,99.5,5.4,0.172
"06/05/10","08:08:40",19.78,0.191,9.07,38,99.4,5.4,0.172
"06/05/10","08:12:40",19.79,0.191,9.10,38,99.7,5.4,0.172
"06/05/10","08:16:40",19.79,0.191,9.12,38,99.9,5.4,0.172
"06/05/10","08:20:40",19.80,0.191,9.11,38,99.8,5.4,0.172
"06/05/10","08:24:40",19.79,0.191,9.11,38,99.9,5.4,0.172
"06/05/10","08:28:40",19.80,0.191,9.12,38,100.0,5.4,0.172
"06/05/10","08:32:40",19.82,0.191,9.13,38,100.1,5.4,0.172
"06/05/10","08:36:40",19.82,0.191,9.11,38,99.9,5.4,0.172
"06/05/10","08:40:40",19.83,0.191,9.11,38,99.9,5.4,0.172
"06/05/10","08:44:40",19.83,0.191,9.14,38,100.3,5.4,0.172
"06/05/10","08:48:40",19.83,0.191,9.15,38,100.3,5.4,0.172
"06/05/10","08:52:40",19.85,0.191,9.17,38,100.5,5.4,0.172
"06/05/10","08:56:40",19.85,0.190,9.23,38,101.2,5.4,0.172
"06/05/10","09:00:40",19.90,0.190,9.26,38,101.7,5.4,0.172
"06/05/10","09:04:40",19.89,0.190,9.26,38,101.7,5.4,0.172
"06/05/10","09:08:40",19.91,0.190,9.28,38,101.9,5.4,0.172
"06/05/10","09:12:40",19.95,0.190,9.30,38,102.2,5.4,0.172
"06/05/10","09:16:40",19.96,0.190,9.32,38,102.4,5.4,0.172
"06/05/10","09:20:40",19.98,0.191,9.30,38,102.3,5.4,0.172
"06/05/10","09:24:40",19.99,0.190,9.29,38,102.2,5.4,0.172
"06/05/10","09:28:40",20.01,0.190,9.35,38,102.9,5.4,0.172
"06/05/10","09:32:40",20.03,0.190,9.33,38,102.8,5.4,0.172
"06/05/10","09:36:40",20.06,0.191,9.34,38,102.9,5.4,0.173
"06/05/10","09:40:40",20.09,0.190,9.36,38,103.2,5.4,0.173
"06/05/10","09:44:40",20.12,0.191,9.38,39,103.4,5.4,0.173
"06/05/10","09:48:40",20.10,0.191,9.35,38,103.1,5.4,0.173
"06/05/10","09:52:40",20.14,0.190,9.36,38,103.3,5.4,0.173
"06/05/10","09:56:40",20.26,0.191,9.35,39,103.4,5.4,0.173
"06/05/10","10:00:40",20.31,0.191,9.36,39,103.6,5.4,0.174
"06/05/10","10:04:40",20.29,0.191,9.37,39,103.7,5.4,0.173
"06/05/10","10:08:40",20.30,0.191,9.40,39,104.1,5.4,0.173
"06/05/10","10:12:40",20.39,0.190,9.36,39,103.8,5.4,0.174
"06/05/10","10:16:40",20.43,0.191,9.36,39,103.9,5.4,0.174
"06/05/10","10:20:40",20.45,0.191,9.36,38,103.9,5.4,0.174
"06/05/10","10:24:40",20.48,0.191,9.35,38,103.9,5.4,0.174
"06/05/10","10:28:40",20.49,0.191,9.35,39,103.9,5.4,0.174
"06/05/10","10:32:40",20.52,0.191,9.31,38,103.5,5.4,0.174
"06/05/10","10:36:40",20.54,0.191,9.32,38,103.7,5.4,0.175
"06/05/10","10:40:40",20.54,0.191,9.31,39,103.6,5.4,0.174
"06/05/10","10:44:40",20.57,0.191,9.31,38,103.6,5.4,0.175
"06/05/10","10:48:40",20.57,0.191,9.30,39,103.5,5.4,0.175
"06/05/10","10:52:40",20.57,0.191,9.30,38,103.5,5.4,0.175
"06/05/10","10:56:40",20.60,0.191,9.29,39,103.4,5.4,0.175
"06/05/10","11:00:40",20.60,0.191,9.32,38,103.8,5.4,0.175
"06/05/10","11:04:40",20.61,0.191,9.33,39,103.9,5.4,0.175
"06/05/10","11:08:40",20.61,0.191,9.35,39,104.2,5.4,0.175
