  Date        	Time        	Fo	Fm	Blank	Fv	Yield

Configuration: Ward12

05/03/12	13:35:00	3005	3127	672	122	0.039
05/03/12	13:40:00	2968	3157	672	189	0.059
05/03/12	13:45:00	2951	3170	672	219	0.069
05/03/12	13:50:00	2955	3144	672	189	0.060
05/03/12	13:55:00	2969	3101	672	132	0.042
05/03/12	14:00:00	2915	3112	672	197	0.063
05/03/12	14:05:00	2931	3118	672	187	0.059
05/03/12	14:10:00	2894	3120	672	226	0.072
05/03/12	14:15:00	2856	3075	672	219	0.071
05/03/12	14:20:00	2903	3062	672	159	0.051
05/03/12	14:25:00	2892	3129	672	237	0.075
05/03/12	14:30:00	2913	3124	672	211	0.067
05/03/12	14:35:00	2949	3157	672	208	0.065
05/03/12	14:40:00	2903	3041	672	138	0.045
05/03/12	14:45:00	2955	3132	672	177	0.056
05/03/12	14:50:00	2998	3150	672	152	0.048
05/03/12	14:55:00	2902	3067	672	165	0.053
05/03/12	15:00:00	2925	3091	672	166	0.053
05/03/12	15:05:00	2924	3110	672	186	0.059
05/03/12	15:10:00	2874	3064	672	190	0.062
05/03/12	15:15:00	2923	3074	672	151	0.049
05/03/12	15:20:00	2886	3090	672	204	0.066
05/03/12	15:25:00	2945	3052	672	107	0.035
05/03/12	15:30:00	2947	3105	672	158	0.050
05/03/12	15:35:00	2858	3062	672	204	0.066
05/03/12	15:40:00	2873	3029	672	156	0.051
05/03/12	15:45:00	2883	3035	672	152	0.050
05/03/12	15:50:00	2914	3137	672	223	0.071
05/03/12	15:55:00	2904	3045	672	141	0.046
05/03/12	16:00:00	2908	3067	672	159	0.051
05/03/12	16:05:00	2915	3070	672	155	0.050
05/03/12	16:10:00	2913	3076	672	163	0.052
05/03/12	16:15:00	2874	3092	672	218	0.070
05/03/12	16:20:00	2899	3088	672	189	0.061
05/03/12	16:25:00	2926	3114	672	188	0.060
05/03/12	16:30:00	2903	3107	672	204	0.065
05/03/12	16:35:00	2917	3103	672	186	0.059
05/03/12	16:40:00	2862	3073	672	211	0.068
05/03/12	16:45:00	2914	3112	672	198	0.063
05/03/12	16:50:00	2900	3080	672	180	0.058
05/03/12	16:55:00	2901	3069	672	168	0.054
05/03/12	17:00:00	2878	3089	672	211	0.068
05/03/12	17:05:00	2912	3032	672	120	0.039
05/03/12	17:10:00	2905	3084	672	179	0.058
05/03/12	17:15:00	2841	3011	672	170	0.056
05/03/12	17:20:00	2889	3077	672	188	0.061
05/03/12	17:25:00	2899	3075	672	176	0.057
05/03/12	17:30:00	2908	3107	672	199	0.064
05/03/12	17:35:00	2838	3003	672	165	0.054
05/03/12	17:40:00	2884	3055	672	171	0.055
05/03/12	17:45:00	2900	3075	672	175	0.056
05/03/12	17:50:00	2877	3106	672	229	0.073
05/03/12	17:55:00	2900	3103	672	203	0.065
05/03/12	18:00:00	2994	3198	672	204	0.063
05/03/12	18:05:00	2908	3089	672	181	0.058
05/03/12	18:10:00	2926	3122	672	196	0.062
05/03/12	18:15:00	2921	3119	672	198	0.063
05/03/12	18:20:00	2928	3113	672	185	0.059
05/03/12	18:25:00	2867	3078	672	211	0.068
05/03/12	18:30:00	2916	3077	672	161	0.052
05/03/12	18:35:00	2924	3143	672	219	0.069
05/03/12	18:40:00	2903	3097	672	194	0.062
05/03/12	18:45:00	2957	3151	672	194	0.061
05/03/12	18:50:00	2966	3115	672	149	0.047
05/03/12	18:55:00	2914	3104	672	190	0.061
05/03/12	19:00:00	2963	3150	672	187	0.059
05/03/12	19:05:00	2895	3052	672	157	0.051
05/03/12	19:10:00	2951	3158	672	207	0.065
05/03/12	19:15:00	2922	3079	672	157	0.050
05/03/12	19:20:00	2943	3093	672	150	0.048
05/03/12	19:25:00	2926	3120	672	194	0.062
05/03/12	19:30:00	2987	3100	672	113	0.036
05/03/12	19:35:00	2935	3058	672	123	0.040
05/03/12	19:40:00	2898	3087	672	189	0.061
05/03/12	19:45:00	2889	3056	672	167	0.054
05/03/12	19:50:00	2916	3084	672	168	0.054
05/03/12	19:55:00	2919	3055	672	136	0.044
05/03/12	20:00:00	2905	3050	672	145	0.047
05/03/12	20:05:00	2873	3086	672	213	0.069
05/03/12	20:10:00	2873	3059	672	186	0.060
05/03/12	20:15:00	2868	3015	672	147	0.048
05/03/12	20:20:00	2868	2994	672	126	0.042
05/03/12	20:25:00	2882	3032	672	150	0.049
05/03/12	20:30:00	2858	3019	672	161	0.053
05/03/12	20:35:00	2851	3054	672	203	0.066
05/03/12	20:40:00	2837	3008	672	171	0.056
05/03/12	20:45:00	2880	3021	672	141	0.046
05/03/12	20:50:00	2843	3016	672	173	0.057
05/03/12	20:55:00	2880	3059	672	179	0.058
05/03/12	21:00:00	2873	3070	672	197	0.064
05/03/12	21:05:00	2893	3057	672	164	0.053
05/03/12	21:10:00	2906	3066	672	160	0.052
05/03/12	21:15:00	2892	3075	672	183	0.059
05/03/12	21:20:00	2865	3068	672	203	0.066
05/03/12	21:25:00	2843	3008	672	165	0.054
05/03/12	21:30:00	2864	3010	672	146	0.048
05/03/12	21:35:00	2826	2994	672	168	0.056
05/03/12	21:40:00	2872	3076	672	204	0.066
05/03/12	21:45:00	2869	3071	672	202	0.065
05/03/12	21:50:00	2913	3119	672	206	0.066
05/03/12	21:55:00	2921	3044	672	123	0.040
05/03/12	22:00:00	2867	3026	672	159	0.052
05/03/12	22:05:00	2880	3063	672	183	0.059
05/03/12	22:10:00	2870	3106	672	236	0.075
05/03/12	22:15:00	2912	3055	672	143	0.046
05/03/12	22:20:00	2909	3105	672	196	0.063
05/03/12	22:25:00	2898	3069	672	171	0.055
05/03/12	22:30:00	2896	3093	672	197	0.063
05/03/12	22:35:00	2920	3087	672	167	0.054
05/03/12	22:40:00	2876	3028	672	152	0.050
05/03/12	22:45:00	2900	3112	672	212	0.068
05/03/12	22:50:00	2872	3005	672	133	0.044
05/03/12	22:55:00	2873	3064	672	191	0.062
05/03/12	23:00:00	2848	3021	672	173	0.057
05/03/12	23:05:00	2881	3087	672	206	0.066
05/03/12	23:10:00	2876	3063	672	187	0.061
05/03/12	23:15:00	2879	3077	672	198	0.064
05/03/12	23:20:00	2862	3059	672	197	0.064
05/03/12	23:25:00	2842	3034	672	192	0.063
05/03/12	23:30:00	2838	3044	672	206	0.067
05/03/12	23:35:00	2892	3081	672	189	0.061
05/03/12	23:40:00	2851	3037	672	186	0.061
05/03/12	23:45:00	2861	3031	672	170	0.056
05/03/12	23:50:00	2852	3026	672	174	0.057
05/03/12	23:55:00	2857	3056	672	199	0.065
05/04/12	00:00:00	2861	3016	672	155	0.051
05/04/12	00:05:00	2879	3059	672	180	0.058
05/04/12	00:10:00	2864	3039	672	175	0.057
05/04/12	00:15:00	2821	3090	672	269	0.087
05/04/12	00:20:00	2856	3045	672	189	0.062
05/04/12	00:25:00	2821	3036	672	215	0.070
05/04/12	00:30:00	2886	2998	672	112	0.037
05/04/12	00:35:00	2807	3000	672	193	0.064
05/04/12	00:40:00	2844	3038	672	194	0.063
05/04/12	00:45:00	2854	3052	672	198	0.064
05/04/12	00:50:00	2866	3061	672	195	0.063
05/04/12	00:55:00	2845	3065	672	220	0.071
05/04/12	01:00:00	2871	3072	672	201	0.065
05/04/12	01:05:00	2854	3025	672	171	0.056
05/04/12	01:10:00	2897	3080	672	183	0.059
05/04/12	01:15:00	2828	2993	672	165	0.055
05/04/12	01:20:00	2879	3063	672	184	0.060
05/04/12	01:25:00	2849	3014	672	165	0.054
05/04/12	01:30:00	2859	3064	672	205	0.066
05/04/12	01:35:00	2863	3029	672	166	0.054
05/04/12	01:40:00	2908	3075	672	167	0.054
05/04/12	01:45:00	2893	3065	672	172	0.056
05/04/12	01:50:00	2899	3058	672	159	0.051
05/04/12	01:55:00	2873	3040	672	167	0.054
05/04/12	02:00:00	2908	3082	672	174	0.056
05/04/12	02:05:00	2912	3001	672	89	0.029
05/04/12	02:10:00	2848	3040	672	192	0.063
05/04/12	02:15:00	2918	3068	672	150	0.048
05/04/12	02:20:00	2896	3096	672	200	0.064
05/04/12	02:25:00	2964	3122	672	158	0.050
05/04/12	02:30:00	2922	3098	672	176	0.056
05/04/12	02:35:00	2884	3078	672	194	0.063
05/04/12	02:40:00	2908	3067	672	159	0.051
05/04/12	02:45:00	2913	3080	672	167	0.054
05/04/12	02:50:00	2919	3080	672	161	0.052
05/04/12	02:55:00	2921	3120	672	199	0.063
05/04/12	03:00:00	2916	3103	672	187	0.060
05/04/12	03:05:00	2903	3109	672	206	0.066
05/04/12	03:10:00	2940	3142	672	202	0.064
05/04/12	03:15:00	2919	3114	672	195	0.062
05/04/12	03:20:00	2924	3112	672	188	0.060
05/04/12	03:25:00	2910	3108	672	198	0.063
05/04/12	03:30:00	2933	3081	672	148	0.048
05/04/12	03:35:00	2921	3127	672	206	0.065
05/04/12	03:40:00	2935	3135	672	200	0.063
05/04/12	03:45:00	2911	3115	672	204	0.065
05/04/12	03:50:00	2958	3063	672	105	0.034
05/04/12	03:55:00	2957	3135	672	178	0.056
05/04/12	04:00:00	2917	3052	672	135	0.044
05/04/12	04:05:00	2913	3129	672	216	0.069
05/04/12	04:10:00	2938	3079	672	141	0.045
05/04/12	04:15:00	2930	3085	672	155	0.050
05/04/12	04:20:00	2920	3114	672	194	0.062
05/04/12	04:25:00	2928	3113	672	185	0.059
05/04/12	04:30:00	2922	3108	672	186	0.059
05/04/12	04:35:00	2909	3078	672	169	0.054
05/04/12	04:40:00	2881	3105	672	224	0.072
05/04/12	04:45:00	2937	3096	672	159	0.051
05/04/12	04:50:00	2937	3067	672	130	0.042
05/04/12	04:55:00	2881	3068	672	187	0.060
05/04/12	05:00:00	2955	3099	672	144	0.046
05/04/12	05:05:00	2954	3103	672	149	0.048
05/04/12	05:10:00	2946	3117	672	171	0.054
05/04/12	05:15:00	2942	3132	672	190	0.060
05/04/12	05:20:00	2978	3151	672	173	0.054
05/04/12	05:25:00	2934	3098	672	164	0.052
05/04/12	05:30:00	2925	3083	672	158	0.051
05/04/12	05:35:00	2961	3122	672	161	0.051
05/04/12	05:40:00	2930	3087	672	157	0.050
05/04/12	05:45:00	2963	3152	672	189	0.059
05/04/12	05:50:00	2952	3125	672	173	0.055
05/04/12	05:55:00	2982	3126	672	144	0.046
05/04/12	06:00:00	2925	3120	672	195	0.062
05/04/12	06:05:00	2919	3065	672	146	0.047
05/04/12	06:10:00	2912	3101	672	189	0.060
05/04/12	06:15:00	2961	3155	672	194	0.061
05/04/12	06:20:00	2910	3124	672	214	0.068
05/04/12	06:25:00	2922	3093	672	171	0.055
05/04/12	06:30:00	2872	3071	672	199	0.064
05/04/12	06:35:00	2936	3074	672	138	0.044
05/04/12	06:40:00	2960	3141	672	181	0.057
05/04/12	06:45:00	2939	3123	672	184	0.058
05/04/12	06:50:00	2956	3071	672	115	0.037
05/04/12	06:55:00	2950	3108	672	158	0.050
05/04/12	07:00:00	2924	3075	672	151	0.049
05/04/12	07:05:00	2931	3169	672	238	0.075
05/04/12	07:10:00	2895	3073	672	178	0.057
05/04/12	07:15:00	2937	3115	672	178	0.057
05/04/12	07:20:00	2894	3088	672	194	0.062
05/04/12	07:25:00	2942	3111	672	169	0.054
05/04/12	07:30:00	2917	3075	672	158	0.051
05/04/12	07:35:00	2888	3056	672	168	0.054
05/04/12	07:40:00	2915	3089	672	174	0.056
05/04/12	07:45:00	2964	3098	672	134	0.043
05/04/12	07:50:00	2927	3061	672	134	0.043
05/04/12	07:55:00	2969	3127	672	158	0.050
05/04/12	08:00:00	2926	3151	672	225	0.071
05/04/12	08:05:00	2960	3119	672	159	0.050
05/04/12	08:10:00	2924	3103	672	179	0.057
05/04/12	08:15:00	2940	3118	672	178	0.057
05/04/12	08:20:00	2967	3127	672	160	0.051
05/04/12	08:25:00	2916	3077	672	161	0.052
05/04/12	08:30:00	2945	3110	672	165	0.053
05/04/12	08:35:00	2964	3119	672	155	0.049
05/04/12	08:40:00	2897	3137	672	240	0.076
05/04/12	08:45:00	2925	3062	672	137	0.044
05/04/12	08:50:00	2919	3112	672	193	0.062
05/04/12	08:55:00	2922	3071	672	149	0.048
05/04/12	09:00:00	2975	3173	672	198	0.062
05/04/12	09:05:00	2919	3127	672	208	0.066
05/04/12	09:10:00	2982	3178	672	196	0.061
05/04/12	09:15:00	2944	3143	672	199	0.063
05/04/12	09:20:00	2927	3132	672	205	0.065
05/04/12	09:25:00	2892	3085	672	193	0.062
05/04/12	09:30:00	2933	3076	672	143	0.046
05/04/12	09:35:00	2948	3140	672	192	0.061
05/04/12	09:40:00	2947	3137	672	190	0.060
05/04/12	09:45:00	2948	3117	672	169	0.054
05/04/12	09:50:00	2965	3129	672	164	0.052
05/04/12	09:55:00	2927	3125	672	198	0.063
05/04/12	10:00:00	2940	3117	672	177	0.056
05/04/12	10:05:00	2914	3116	672	202	0.064
05/04/12	10:10:00	2969	3094	672	125	0.040
05/04/12	10:15:00	2953	3105	672	152	0.048
05/04/12	10:20:00	2957	3102	672	145	0.046
05/04/12	10:25:00	2981	3116	672	135	0.043
05/04/12	10:30:00	2956	3090	672	134	0.043
05/04/12	10:35:00	2979	3166	672	187	0.059
05/04/12	10:40:00	2926	3151	672	225	0.071
05/04/12	10:45:00	2938	3164	672	226	0.071
05/04/12	10:50:00	2930	3073	672	143	0.046
05/04/12	10:55:00	2944	3104	672	160	0.051
05/04/12	11:00:00	2893	3088	672	195	0.063
05/04/12	11:05:00	2921	3078	672	157	0.051
05/04/12	11:10:00	3020	3147	672	127	0.040
05/04/12	11:15:00	2944	3131	672	187	0.059
05/04/12	11:20:00	2920	3119	672	199	0.063
05/04/12	11:25:00	2968	3106	672	138	0.044
05/04/12	11:30:00	2961	3146	672	185	0.058
05/04/12	11:35:00	2907	3119	672	212	0.067
05/04/12	11:40:00	2944	3115	672	171	0.054
05/04/12	11:45:00	2951	3133	672	182	0.058
05/04/12	11:50:00	2962	3149	672	187	0.059
05/04/12	11:55:00	2947	3099	672	152	0.049
05/04/12	12:00:00	2944	3059	672	115	0.037
05/04/12	12:05:00	2957	3099	672	142	0.045
05/04/12	12:10:00	2943	3074	672	131	0.042
05/04/12	12:15:00	2961	3129	672	168	0.053
05/04/12	12:20:00	2951	3126	672	175	0.055
05/04/12	12:25:00	2968	3128	672	160	0.051
05/04/12	12:30:00	2981	3136	672	155	0.049
05/04/12	12:35:00	2874	3079	672	205	0.066
05/04/12	12:40:00	2974	3124	672	150	0.048
05/04/12	12:45:00	2921	3112	672	191	0.061
05/04/12	12:50:00	2946	3115	672	169	0.054
05/04/12	12:55:00	2918	3094	672	176	0.056
05/04/12	13:00:00	2970	3112	672	142	0.045
05/04/12	13:05:00	2936	3063	672	127	0.041
05/04/12	13:10:00	2962	3148	672	186	0.059
05/04/12	13:15:00	2927	3125	672	198	0.063
05/04/12	13:20:00	2962	3158	672	196	0.062
05/04/12	13:25:00	2956	3092	672	136	0.043
05/04/12	13:30:00	2957	3144	672	187	0.059
05/04/12	13:35:00	2945	3139	672	194	0.061
05/04/12	13:40:00	2938	3109	672	171	0.055
05/04/12	13:45:00	2907	3100	672	193	0.062
05/04/12	13:50:00	2964	3112	672	148	0.047
05/04/12	13:55:00	2927	3119	672	192	0.061
05/04/12	14:00:00	2929	3055	672	126	0.041
05/04/12	14:05:00	2975	3132	672	157	0.050
05/04/12	14:10:00	2943	3161	672	218	0.068
05/04/12	14:15:00	2910	3109	672	199	0.064
05/04/12	14:20:00	2926	3124	672	198	0.063
05/04/12	14:25:00	2911	3080	672	169	0.054
05/04/12	14:30:00	2973	3134	672	161	0.051
05/04/12	14:35:00	2929	3122	672	193	0.061
05/04/12	14:40:00	2959	3109	672	150	0.048
05/04/12	14:45:00	2957	3101	672	144	0.046
05/04/12	14:50:00	2911	3094	672	183	0.059
05/04/12	14:55:00	2928	3119	672	191	0.061
05/04/12	15:00:00	2945	3123	672	178	0.056
05/04/12	15:05:00	2972	3132	672	160	0.051
05/04/12	15:10:00	2942	3150	672	208	0.066
05/04/12	15:15:00	2965	3110	672	145	0.046
05/04/12	15:20:00	2956	3172	672	216	0.068
05/04/12	15:25:00	2969	3124	672	155	0.049
05/04/12	15:30:00	2969	3152	672	183	0.058
05/04/12	15:35:00	2924	3105	672	181	0.058
05/04/12	15:40:00	2934	3047	672	113	0.037
05/04/12	15:45:00	2939	3115	672	176	0.056
05/04/12	15:50:00	2931	3125	672	194	0.062
05/04/12	15:55:00	2931	3130	672	199	0.063
05/04/12	16:00:00	2943	3131	672	188	0.060
05/04/12	16:05:00	2951	3118	672	167	0.053
05/04/12	16:10:00	2924	3106	672	182	0.058
05/04/12	16:15:00	2984	3138	672	154	0.049
05/04/12	16:20:00	2935	3107	672	172	0.055
05/04/12	16:25:00	2995	3143	672	148	0.047
05/04/12	16:30:00	2945	3111	672	166	0.053
05/04/12	16:35:00	2940	3115	672	175	0.056
05/04/12	16:40:00	2970	3128	672	158	0.050
05/04/12	16:45:00	2894	3097	672	203	0.065
05/04/12	16:50:00	2942	3133	672	191	0.060
05/04/12	16:55:00	2945	3107	672	162	0.052
05/04/12	17:00:00	2894	3072	672	178	0.057
05/04/12	17:05:00	2925	3094	672	169	0.054
05/04/12	17:10:00	2946	3099	672	153	0.049
05/04/12	17:15:00	2965	3129	672	164	0.052
05/04/12	17:20:00	2955	3139	672	184	0.058
05/04/12	17:25:00	2911	3096	672	185	0.059
05/04/12	17:30:00	2984	3144	672	160	0.050
05/04/12	17:35:00	2925	3097	672	172	0.055
05/04/12	17:40:00	2933	3113	672	180	0.057
05/04/12	17:45:00	2916	3125	672	209	0.066
05/04/12	17:50:00	2981	3132	672	151	0.048
05/04/12	17:55:00	2968	3118	672	150	0.048
05/04/12	18:00:00	2933	3123	672	190	0.060
05/04/12	18:05:00	2940	3134	672	194	0.061
05/04/12	18:10:00	2920	3104	672	184	0.059
05/04/12	18:15:00	2968	3110	672	142	0.045
05/04/12	18:20:00	2959	3171	672	212	0.066
05/04/12	18:25:00	2943	3124	672	181	0.057
05/04/12	18:30:00	2952	3031	672	79	0.026
05/04/12	18:35:00	2960	3188	672	228	0.071
05/04/12	18:40:00	2934	3100	672	166	0.053
05/04/12	18:45:00	2972	3149	672	177	0.056
05/04/12	18:50:00	2973	3129	672	156	0.049
05/04/12	18:55:00	2896	3076	672	180	0.058
05/04/12	19:00:00	2951	3110	672	159	0.051
05/04/12	19:05:00	2988	3170	672	182	0.057
05/04/12	19:10:00	2926	3115	672	189	0.060
05/04/12	19:15:00	2993	3108	672	115	0.037
05/04/12	19:20:00	2906	3125	672	219	0.070
05/04/12	19:25:00	2929	3089	672	160	0.051
05/04/12	19:30:00	2942	3125	672	183	0.058
05/04/12	19:35:00	2950	3155	672	205	0.064
05/04/12	19:40:00	2957	3125	672	168	0.053
05/04/12	19:45:00	2936	3037	672	101	0.033
05/04/12	19:50:00	2930	3109	672	179	0.057
05/04/12	19:55:00	2947	3110	672	163	0.052
05/04/12	20:00:00	2902	3102	672	200	0.064
05/04/12	20:05:00	2965	3145	672	180	0.057
05/04/12	20:10:00	2958	3111	672	153	0.049
05/04/12	20:15:00	2972	3121	672	149	0.047
05/04/12	20:20:00	2947	3118	672	171	0.054
05/04/12	20:25:00	2879	3110	672	231	0.074
05/04/12	20:30:00	2959	3149	672	190	0.060
05/04/12	20:35:00	2914	3089	672	175	0.056
05/04/12	20:40:00	2942	3100	672	158	0.050
05/04/12	20:45:00	2944	3084	672	140	0.045
05/04/12	20:50:00	2917	3049	672	132	0.043
05/04/12	20:55:00	2915	3112	672	197	0.063
05/04/12	21:00:00	2935	3114	672	179	0.057
05/04/12	21:05:00	2945	3134	672	189	0.060
05/04/12	21:10:00	2910	3136	672	226	0.072
05/04/12	21:15:00	2900	3080	672	180	0.058
05/04/12	21:20:00	2950	3141	672	191	0.060
05/04/12	21:25:00	2908	3026	672	118	0.038
05/04/12	21:30:00	2926	3090	672	164	0.053
05/04/12	21:35:00	2865	3046	672	181	0.059
05/04/12	21:40:00	2926	3056	672	130	0.042
05/04/12	21:45:00	2901	3082	672	181	0.058
05/04/12	21:50:00	2897	3082	672	185	0.060
05/04/12	21:55:00	2966	3148	672	182	0.057
05/04/12	22:00:00	2878	3048	672	170	0.055
05/04/12	22:05:00	2921	3071	672	150	0.048
05/04/12	22:10:00	2907	3118	672	211	0.067
05/04/12	22:15:00	2895	3077	672	182	0.059
05/04/12	22:20:00	2930	3079	672	149	0.048
05/04/12	22:25:00	2948	3090	672	142	0.045
05/04/12	22:30:00	2909	3050	672	141	0.046
05/04/12	22:35:00	2886	3071	672	185	0.060
05/04/12	22:40:00	2958	3104	672	146	0.047
05/04/12	22:45:00	2957	3154	672	197	0.062
05/04/12	22:50:00	2871	3056	672	185	0.060
05/04/12	22:55:00	2882	3073	672	191	0.062
05/04/12	23:00:00	2942	3117	672	175	0.056
05/04/12	23:05:00	2905	3062	672	157	0.051
05/04/12	23:10:00	2900	3127	672	227	0.072
05/04/12	23:15:00	2923	3057	672	134	0.043
05/04/12	23:20:00	2920	3078	672	158	0.051
05/04/12	23:25:00	2918	3093	672	175	0.056
05/04/12	23:30:00	2920	3078	672	158	0.051
05/04/12	23:35:00	2946	3127	672	181	0.057
05/04/12	23:40:00	2912	3087	672	175	0.056
05/04/12	23:45:00	2938	3112	672	174	0.055
05/04/12	23:50:00	2888	3036	672	148	0.048
05/04/12	23:55:00	2935	3032	672	97	0.031
05/05/12	00:00:00	2872	3025	672	153	0.050
05/05/12	00:05:00	2874	3109	672	235	0.075
05/05/12	00:10:00	2896	3095	672	199	0.064
05/05/12	00:15:00	2872	3127	672	255	0.081
05/05/12	00:20:00	2895	3121	672	226	0.072
05/05/12	00:25:00	2919	3059	672	140	0.045
05/05/12	00:30:00	2900	3081	672	181	0.058
05/05/12	00:35:00	2925	3075	672	150	0.048
05/05/12	00:40:00	2913	3063	672	150	0.048
05/05/12	00:45:00	2915	3037	672	122	0.040
05/05/12	00:50:00	2928	3045	672	117	0.038
05/05/12	00:55:00	2944	3125	672	181	0.057
05/05/12	01:00:00	2902	3030	672	128	0.042
05/05/12	01:05:00	2955	3100	672	145	0.046
05/05/12	01:10:00	2925	3062	672	137	0.044
05/05/12	01:15:00	2907	3004	672	97	0.032
05/05/12	01:20:00	2875	3053	672	178	0.058
05/05/12	01:25:00	2916	3081	672	165	0.053
05/05/12	01:30:00	2900	3083	672	183	0.059
05/05/12	01:35:00	2886	3090	672	204	0.066
05/05/12	01:40:00	2867	3024	672	157	0.051
05/05/12	01:45:00	2961	3066	672	105	0.034
05/05/12	01:50:00	2934	3096	672	162	0.052
05/05/12	01:55:00	2910	3091	672	181	0.058
05/05/12	02:00:00	2911	3121	672	210	0.067
05/05/12	02:05:00	2875	3007	672	132	0.043
05/05/12	02:10:00	2935	3047	672	112	0.036
05/05/12	02:15:00	2915	3118	672	203	0.065
05/05/12	02:20:00	2970	3126	672	156	0.049
05/05/12	02:25:00	2909	3068	672	159	0.051
05/05/12	02:30:00	2942	3117	672	175	0.056
05/05/12	02:35:00	2887	3096	672	209	0.067
05/05/12	02:40:00	2911	3090	672	179	0.057
05/05/12	02:45:00	2938	3060	672	122	0.039
05/05/12	02:50:00	2973	3117	672	144	0.046
05/05/12	02:55:00	2943	3062	672	119	0.038
05/05/12	03:00:00	2939	3153	672	214	0.067
05/05/12	03:05:00	2926	3111	672	185	0.059
05/05/12	03:10:00	2905	3076	672	171	0.055
05/05/12	03:15:00	2919	3065	672	146	0.047
05/05/12	03:20:00	2931	3039	672	108	0.035
05/05/12	03:25:00	2932	3114	672	182	0.058
05/05/12	03:30:00	2944	3061	672	117	0.038
05/05/12	03:35:00	2918	3065	672	147	0.047
05/05/12	03:40:00	2926	3103	672	177	0.057
05/05/12	03:45:00	2908	3062	672	154	0.050
05/05/12	03:50:00	2925	3088	672	163	0.052
05/05/12	03:55:00	2888	3101	672	213	0.068
05/05/12	04:00:00	2924	3112	672	188	0.060
05/05/12	04:05:00	2979	3084	672	105	0.034
05/05/12	04:10:00	2932	3094	672	162	0.052
05/05/12	04:15:00	2915	3112	672	197	0.063
05/05/12	04:20:00	2925	3092	672	167	0.054
05/05/12	04:25:00	2937	3085	672	148	0.047
05/05/12	04:30:00	2930	3081	672	151	0.049
05/05/12	04:35:00	2938	3099	672	161	0.051
05/05/12	04:40:00	2934	3083	672	149	0.048
05/05/12	04:45:00	2869	3060	672	191	0.062
05/05/12	04:50:00	2916	3047	672	131	0.042
05/05/12	04:55:00	2922	3064	672	142	0.046
05/05/12	05:00:00	2903	3100	672	197	0.063
05/05/12	05:05:00	2924	3123	672	199	0.063
05/05/12	05:10:00	2915	3059	672	144	0.047
05/05/12	05:15:00	2901	3088	672	187	0.060
05/05/12	05:20:00	2910	3086	672	176	0.057
05/05/12	05:25:00	2900	3112	672	212	0.068
05/05/12	05:30:00	2868	3048	672	180	0.059
05/05/12	05:35:00	2929	3132	672	203	0.064
05/05/12	05:40:00	2861	3053	672	192	0.062
05/05/12	05:45:00	2921	3047	672	126	0.041
05/05/12	05:50:00	2928	3098	672	170	0.054
05/05/12	05:55:00	2930	3113	672	183	0.058
05/05/12	06:00:00	2901	3050	672	149	0.048
05/05/12	06:05:00	2927	3099	672	172	0.055
05/05/12	06:10:00	2913	3132	672	219	0.069
05/05/12	06:15:00	2898	3067	672	169	0.055
05/05/12	06:20:00	2942	3079	672	137	0.044
05/05/12	06:25:00	2940	3086	672	146	0.047
05/05/12	06:30:00	2920	3058	672	138	0.045
05/05/12	06:35:00	2898	3097	672	199	0.064
05/05/12	06:40:00	2963	3102	672	139	0.044
05/05/12	06:45:00	2960	3088	672	128	0.041
05/05/12	06:50:00	2898	3119	672	221	0.070
05/05/12	06:55:00	2968	3126	672	158	0.050
05/05/12	07:00:00	2945	3132	672	187	0.059
05/05/12	07:05:00	2837	3060	672	223	0.072
05/05/12	07:10:00	2917	3087	672	170	0.055
05/05/12	07:15:00	2916	3093	672	177	0.057
05/05/12	07:20:00	2915	3112	672	197	0.063
05/05/12	07:25:00	2902	3094	672	192	0.062
05/05/12	07:30:00	2909	3075	672	166	0.053
05/05/12	07:35:00	2925	3072	672	147	0.047
05/05/12	07:40:00	2918	3053	672	135	0.044
05/05/12	07:45:00	2894	3097	672	203	0.065
05/05/12	07:50:00	2908	3068	672	160	0.052
05/05/12	07:55:00	2929	3119	672	190	0.060
05/05/12	08:00:00	2934	3147	672	213	0.067
05/05/12	08:05:00	2957	3074	672	117	0.038
05/05/12	08:10:00	2896	3050	672	154	0.050
05/05/12	08:15:00	2877	3052	672	175	0.057
05/05/12	08:20:00	2909	3063	672	154	0.050
05/05/12	08:25:00	2943	3078	672	135	0.043
05/05/12	08:30:00	2923	3065	672	142	0.046
05/05/12	08:35:00	2892	3132	672	240	0.076
05/05/12	08:40:00	2962	3090	672	128	0.041
05/05/12	08:45:00	2906	3108	672	202	0.064
05/05/12	08:50:00	2954	3087	672	133	0.043
05/05/12	08:55:00	2884	3007	672	123	0.040
05/05/12	09:00:00	2892	3056	672	164	0.053
05/05/12	09:05:00	2908	3076	672	168	0.054
05/05/12	09:10:00	2911	3090	672	179	0.057
05/05/12	09:15:00	2917	3101	672	184	0.059
05/05/12	09:20:00	2905	3092	672	187	0.060
05/05/12	09:25:00	2924	3150	672	226	0.071
05/05/12	09:30:00	2939	3088	672	149	0.048
05/05/12	09:35:00	2911	3103	672	192	0.061
05/05/12	09:40:00	2918	3080	672	162	0.052
05/05/12	09:45:00	2945	3107	672	162	0.052
05/05/12	09:50:00	2880	3048	672	168	0.055
05/05/12	09:55:00	2938	3075	672	137	0.044
05/05/12	10:00:00	2886	3115	672	229	0.073
05/05/12	10:05:00	2950	3148	672	198	0.062
05/05/12	10:10:00	2949	3105	672	156	0.050
