, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC
6/27/2012 3:10,24.19,23.24,22.6,23.78,21.54,19.72,17.03,14.44,10.71
6/27/2012 3:15,24.25,23.3,22.6,23.78,21.54,19.72,17.03,14.44,10.71
6/27/2012 3:20,24.06,23.3,22.6,23.78,21.48,19.64,17.03,14.44,10.65
6/27/2012 3:25,23.94,23.24,22.6,23.78,21.48,19.64,17.09,14.44,10.65
6/27/2012 3:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 3:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 3:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 3:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 3:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 3:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 4:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 4:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 4:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 4:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 4:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 4:25,23.88,23.11,22.6,23.78,21.48,19.52,17.16,14.37,10.65
6/27/2012 4:30,24.63,23.11,22.6,23.97,21.54,19.58,17.16,14.37,10.59
6/27/2012 4:35,24.19,23.11,22.6,23.84,21.54,19.58,17.16,14.37,10.59
6/27/2012 4:40,24.44,23.11,22.6,23.91,21.54,19.58,17.09,14.44,10.59
6/27/2012 4:45,24.5,23.11,22.6,23.97,21.54,19.52,17.09,14.44,10.59
6/27/2012 4:50,24.44,23.05,22.6,23.91,21.54,19.58,17.03,14.5,10.59
6/27/2012 4:55,24.44,23.05,22.6,23.97,21.54,19.58,17.03,14.5,10.59
6/27/2012 5:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 5:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 5:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 5:15,24.19,22.99,22.54,23.91,21.48,19.64,16.97,14.44,10.59
6/27/2012 5:20,24.25,22.99,22.6,23.91,21.48,19.72,16.97,14.44,10.59
6/27/2012 5:25,24.31,22.99,22.6,23.97,21.54,19.72,16.97,14.5,10.59
6/27/2012 5:30,24.31,22.93,22.54,23.84,21.54,19.72,16.97,14.5,10.59
6/27/2012 5:35,24.25,22.93,22.54,23.91,21.48,19.64,17.03,14.5,10.59
6/27/2012 5:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 5:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 5:50,24.25,22.93,22.54,23.97,21.54,19.64,17.03,14.44,10.71
6/27/2012 5:55,24.25,22.86,22.6,23.91,21.48,19.58,17.03,14.44,10.71
6/27/2012 6:00,24.31,22.86,22.6,23.91,21.48,19.58,17.03,14.44,10.71
6/27/2012 6:05,24.25,22.86,22.6,23.84,21.54,19.58,17.03,14.44,10.65
6/27/2012 6:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 6:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 6:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 6:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 6:30,23.94,22.86,22.6,23.84,21.54,19.64,17.09,14.44,10.65
6/27/2012 6:35,24.06,22.86,22.6,23.91,21.54,19.64,17.09,14.37,10.65
6/27/2012 6:40,24.06,22.8,22.6,23.91,21.54,19.64,17.09,14.37,10.65
6/27/2012 6:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 6:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 6:55,24.19,22.8,22.6,23.97,21.48,19.64,16.97,14.44,10.65
6/27/2012 7:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 7:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 7:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 7:15,24.19,22.86,22.6,24.03,21.54,19.64,17.03,14.5,10.59
6/27/2012 7:20,24.31,22.86,22.6,24.03,21.48,19.58,17.03,14.5,10.59
6/27/2012 7:25,24.31,22.86,22.6,24.03,21.54,19.58,17.03,14.5,10.65
6/27/2012 7:30,24.38,22.86,22.6,24.03,21.48,19.58,17.09,14.5,10.65
6/27/2012 7:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 7:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 7:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 7:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 7:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 8:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 8:05,24.13,22.93,22.6,24.09,21.54,19.64,17.03,14.5,10.65
6/27/2012 8:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 8:15,24.81,22.86,22.47,24.27,21.54,19.64,17.09,14.44,10.65
6/27/2012 8:20,23.94,22.86,22.54,24.09,21.6,19.64,17.09,14.44,10.65
6/27/2012 8:25,24.31,22.8,22.54,24.27,21.6,19.64,17.09,14.44,10.59
6/27/2012 8:30,24.25,22.8,22.54,24.21,21.6,19.64,17.09,14.44,10.59
6/27/2012 8:35,23.94,22.8,22.54,24.21,21.6,19.64,17.09,14.44,10.65
6/27/2012 8:40,24.19,22.74,22.54,24.21,21.54,19.58,17.03,14.5,10.65
6/27/2012 8:45,24.44,22.74,22.54,24.21,21.6,19.58,17.03,14.44,10.65
6/27/2012 8:50,24.06,22.74,22.54,24.21,21.6,19.64,17.03,14.5,10.65
6/27/2012 8:55,24.38,22.74,22.54,24.27,21.54,19.58,17.03,14.44,10.65
6/27/2012 9:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 9:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 9:10,24.25,22.74,22.54,24.21,21.54,19.64,17.03,14.44,10.65
6/27/2012 9:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 9:20,25.07,22.74,22.54,24.46,21.54,19.72,17.09,14.44,10.65
6/27/2012 9:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 9:30,25.76,22.74,22.54,24.71,21.48,19.72,17.03,14.44,10.65
6/27/2012 9:35,25.76,22.8,22.6,24.71,21.48,19.72,17.03,14.44,10.71
6/27/2012 9:40,25.95,22.86,22.6,24.71,21.54,19.72,17.03,14.44,10.65
6/27/2012 9:45,26.01,22.93,22.6,24.71,21.48,19.72,17.09,14.5,10.65
6/27/2012 9:50,26.14,22.93,22.6,24.77,21.48,19.64,17.09,14.5,10.65
6/27/2012 9:55,25.95,22.93,22.6,24.65,21.54,19.64,17.09,14.5,10.59
6/27/2012 10:00,26.39,22.93,22.67,22.72,21.54,19.58,17.09,14.5,10.59
6/27/2012 10:05,26.39,22.93,22.6,22.41,21.54,19.58,17.09,14.56,10.59
6/27/2012 10:10,26.39,22.93,22.6,22.28,21.54,19.58,17.09,14.5,10.59
6/27/2012 10:15,26.45,22.93,22.6,22.28,21.54,19.64,17.09,14.5,10.59
6/27/2012 10:20,26.45,22.86,22.6,22.28,21.54,19.64,17.09,14.5,10.65
6/27/2012 10:25,26.45,22.93,22.6,22.34,21.54,19.72,17.09,14.44,10.71
6/27/2012 10:30,26.45,22.93,22.6,22.66,21.54,19.72,17.16,14.37,10.71
6/27/2012 10:35,26.14,22.93,22.6,24.33,21.54,19.72,17.09,14.31,10.71
6/27/2012 10:40,26.01,22.93,22.67,24.4,21.6,19.72,17.16,14.37,10.71
6/27/2012 10:45,26.01,22.93,22.67,24.46,21.54,19.64,17.03,14.37,10.65
6/27/2012 10:50,26.14,22.93,22.67,24.52,21.54,19.64,17.03,14.44,10.65
6/27/2012 10:55,26.14,22.93,22.73,24.58,21.54,19.58,17.09,14.5,10.59
6/27/2012 11:00,25.95,22.99,22.73,24.58,21.54,19.58,17.09,14.5,10.59
6/27/2012 11:05,26.32,22.99,22.73,24.71,21.6,19.64,17.03,14.5,10.65
6/27/2012 11:10,26.57,22.99,22.79,24.77,21.6,19.72,16.97,14.56,10.65
6/27/2012 11:15,26.45,22.99,22.73,24.71,21.6,19.72,16.97,14.63,10.59
6/27/2012 11:20,26.45,22.99,22.79,24.71,21.6,19.72,17.03,14.56,10.65
6/27/2012 11:25,26.2,22.99,22.73,24.65,21.6,19.78,17.09,14.44,10.65
6/27/2012 11:30,26.45,22.99,22.79,24.77,21.67,19.84,17.09,14.44,10.65
6/27/2012 11:35,26.45,22.99,22.79,24.77,21.67,19.84,17.09,14.5,10.65
6/27/2012 11:40,26.32,23.05,22.79,24.71,21.67,19.84,17.03,14.56,10.65
6/27/2012 11:45,26.32,23.05,22.79,24.77,21.6,19.84,17.09,14.56,10.65
6/27/2012 11:50,26.26,23.05,22.79,24.71,21.6,19.9,17.09,14.5,10.65
6/27/2012 11:55,26.45,23.11,22.85,24.71,21.6,19.78,17.09,14.44,10.71
6/27/2012 12:00,26.64,23.05,22.85,24.71,21.6,19.72,17.09,14.44,10.65
6/27/2012 12:05,26.76,23.11,22.85,24.77,21.6,19.64,17.16,14.5,10.59
6/27/2012 12:10,26.51,23.11,22.79,24.71,21.54,19.64,17.16,14.56,10.59
6/27/2012 12:15,26.64,23.11,22.85,24.71,21.54,19.72,17.09,14.63,10.65
6/27/2012 12:20,26.45,23.11,22.85,24.77,21.6,19.64,17.09,14.56,10.71
6/27/2012 12:25,26.64,23.18,22.85,24.71,21.6,19.64,17.09,14.5,10.71
6/27/2012 12:30,26.51,23.24,22.85,24.77,21.67,19.58,17.09,14.44,10.71
6/27/2012 12:35,26.57,23.18,22.85,24.77,21.73,19.58,17.09,14.44,10.71
6/27/2012 12:40,26.51,23.24,22.85,24.77,21.67,19.58,17.16,14.37,10.65
6/27/2012 12:45,26.7,23.24,22.85,24.83,21.67,19.64,17.09,14.44,10.65
6/27/2012 12:50,26.7,23.3,22.85,24.83,21.67,19.72,17.16,14.44,10.71
6/27/2012 12:55,26.89,23.3,22.85,22.59,21.67,19.78,17.16,14.44,10.77
6/27/2012 13:00,27.07,23.36,22.85,22.53,21.67,19.78,17.16,14.37,10.71
6/27/2012 13:05,27.14,23.36,22.92,22.59,21.67,19.72,17.22,14.44,10.65
6/27/2012 13:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 13:15,27.26,23.36,22.85,22.53,21.67,19.72,17.22,14.5,10.65
6/27/2012 13:20,27.32,23.36,22.85,22.53,21.6,19.78,17.22,14.5,10.59
6/27/2012 13:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6/27/2012 13:30,27.51,23.36,22.85,22.53,21.6,19.84,17.22,14.56,10.65
6/27/2012 13:35,27.64,23.36,22.92,22.53,21.54,19.9,17.22,14.56,10.59
6/27/2012 13:40,27.7,23.36,22.92,22.53,21.6,19.97,17.16,14.5,10.65
6/27/2012 13:45,27.76,23.36,22.92,22.59,21.67,20.03,16.97,14.56,10.71
6/27/2012 13:50,27.95,23.43,22.98,22.59,21.67,19.97,16.97,14.56,10.65
6/27/2012 13:55,27.95,23.49,22.92,22.59,21.73,19.78,16.97,14.56,10.71
6/27/2012 14:00,28.07,23.43,22.98,22.66,21.73,19.72,16.91,14.7,10.71
6/27/2012 14:05,27.76,23.43,22.92,22.59,21.73,19.72,16.97,14.76,10.77
6/27/2012 14:10,27.82,23.43,22.92,22.59,21.73,19.64,17.03,14.76,10.77
6/27/2012 14:15,28.01,23.43,22.98,22.59,21.79,19.64,17.09,14.7,10.84
6/27/2012 14:20,27.95,23.43,22.98,22.59,21.79,19.64,17.16,14.56,10.71
6/27/2012 14:25,27.76,23.49,22.98,22.53,21.79,19.72,17.16,14.37,10.65
6/27/2012 14:30,27.89,23.49,22.98,22.47,21.79,19.84,17.09,14.31,10.71
6/27/2012 14:35,27.89,23.49,22.98,22.47,21.73,19.9,17.03,14.37,10.71
6/27/2012 14:40,28.01,23.49,22.98,22.53,21.73,19.97,17.03,14.5,10.71
6/27/2012 14:45,28.2,23.49,22.98,22.53,21.73,19.9,17.16,14.56,10.65
6/27/2012 14:50,28.2,23.49,22.98,22.53,21.73,19.78,17.22,14.7,10.77
6/27/2012 14:55,28.26,23.55,23.04,22.59,21.73,19.78,17.22,14.63,10.77
6/27/2012 15:00,28.2,23.55,23.04,22.59,21.73,19.72,17.28,14.56,10.71
6/27/2012 15:05,28.2,23.55,23.04,22.59,21.67,19.64,17.41,14.5,10.65
6/27/2012 15:10,28.39,23.55,23.04,22.59,21.67,19.78,17.34,14.5,10.52
6/27/2012 15:15,28.45,23.55,23.04,22.59,21.73,19.84,17.16,14.5,10.59
6/27/2012 15:20,28.45,23.55,23.04,22.66,21.73,19.78,17.09,14.44,10.59
6/27/2012 15:25,28.39,23.55,23.1,22.66,21.73,19.72,17.09,14.5,10.59
6/27/2012 15:30,28.2,23.55,23.1,22.59,21.67,19.72,17.09,14.63,10.59
6/27/2012 15:35,28.2,23.61,23.1,22.59,21.67,19.72,17.09,14.63,10.59
6/27/2012 15:40,28.14,23.55,23.1,22.66,21.67,19.78,17.09,14.7,10.65
6/27/2012 15:45,28.2,23.61,23.1,22.66,21.67,19.84,17.09,14.63,10.59
6/27/2012 15:50,28.26,23.61,23.1,22.66,21.73,19.84,17.09,14.63,10.59
6/27/2012 15:55,28.32,23.68,23.1,22.66,21.73,19.84,17.16,14.5,10.71
6/27/2012 16:00,28.39,23.68,23.1,22.72,21.73,19.78,17.22,14.44,10.71
6/27/2012 16:05,28.39,23.61,23.1,22.66,21.79,19.78,17.28,14.37,10.65
6/27/2012 16:10,28.26,23.61,23.1,22.66,21.73,19.84,17.28,14.37,10.77
6/27/2012 16:15,28.07,23.68,23.1,22.66,21.79,19.84,17.22,14.5,10.84
6/27/2012 16:20,28.14,23.68,23.1,22.66,21.85,19.9,17.09,14.44,10.84
6/27/2012 16:25,28.26,23.74,23.1,22.72,21.85,19.9,17.09,14.5,10.84
6/27/2012 16:30,28.51,23.74,23.17,22.72,21.79,19.84,17.03,14.56,10.77
6/27/2012 16:35,28.45,23.8,23.17,22.66,21.73,19.84,17.09,14.56,10.77
6/27/2012 16:40,28.45,23.8,23.17,22.66,21.73,19.84,17.09,14.5,10.9
6/27/2012 16:45,28.51,23.8,23.1,22.66,21.79,19.9,17.16,14.56,10.84
6/27/2012 16:50,28.51,23.8,23.1,22.66,21.79,19.9,17.22,14.63,10.65
6/27/2012 16:55,28.57,23.8,23.1,22.66,21.79,19.97,17.22,14.5,10.52
6/27/2012 17:00,28.57,23.8,23.1,22.72,21.79,19.97,17.22,14.5,10.59
6/27/2012 17:05,28.64,23.8,23.1,22.72,21.79,19.97,17.09,14.5,10.65
6/27/2012 17:10,28.82,23.86,23.17,22.72,21.79,19.97,17.09,14.5,10.65
6/27/2012 17:15,28.89,23.86,23.17,22.72,21.73,19.84,17.09,14.56,10.52
6/27/2012 17:20,28.89,23.86,23.17,22.72,21.73,19.64,17.16,14.7,10.59
6/27/2012 17:25,28.82,23.8,23.23,22.78,21.73,19.52,17.16,14.76,10.65
6/27/2012 17:30,28.82,23.8,23.17,22.78,21.79,19.58,17.28,14.7,10.65
6/27/2012 17:35,28.95,23.74,23.23,22.72,21.85,19.64,17.28,14.5,10.71
6/27/2012 17:40,28.95,23.8,23.23,22.72,21.85,19.72,17.22,14.5,10.71
6/27/2012 17:45,29.2,23.8,23.23,22.72,21.85,19.84,17.16,14.5,10.65
6/27/2012 17:50,29.14,23.86,23.23,22.72,21.79,19.9,17.09,14.5,10.65
6/27/2012 17:55,29.07,23.8,23.23,22.72,21.79,19.9,17.09,14.56,10.77
6/27/2012 18:00,29.07,23.8,23.23,22.72,21.85,19.9,17.16,14.63,10.77
6/27/2012 18:05,29.2,23.8,23.23,22.72,21.85,19.84,17.22,14.56,10.77
6/27/2012 18:10,29.07,23.86,23.23,22.78,21.85,19.84,17.34,14.5,10.77
6/27/2012 18:15,29.14,23.93,23.23,22.78,21.79,19.84,17.28,14.5,10.77
6/27/2012 18:20,29.32,23.93,23.23,22.72,21.79,19.84,17.22,14.56,10.65
6/27/2012 18:25,29.51,23.93,23.23,22.72,21.79,19.9,17.22,14.5,10.46
6/27/2012 18:30,29.32,23.93,23.17,22.72,21.85,19.84,17.09,14.5,10.52
6/27/2012 18:35,29.2,23.93,23.17,22.78,21.85,19.78,17.22,14.56,10.59
6/27/2012 18:40,29.01,23.86,23.17,22.78,21.85,19.72,17.28,14.7,10.59
6/27/2012 18:45,29.07,23.86,23.17,22.78,21.85,19.72,17.34,14.82,10.65
6/27/2012 18:50,29.26,23.86,23.23,22.78,21.79,19.72,17.22,14.76,10.71
6/27/2012 18:55,29.26,23.86,23.23,22.78,21.79,19.78,17.16,14.5,10.84
6/27/2012 19:00,29.2,23.86,23.23,22.78,21.79,19.78,17.09,14.44,10.71
6/27/2012 19:05,29.26,23.86,23.23,22.72,21.79,19.84,17.03,14.37,10.77
6/27/2012 19:10,29.14,23.86,23.23,22.72,21.79,19.84,17.03,14.44,10.71
6/27/2012 19:15,29.2,23.86,23.23,22.72,21.79,19.9,17.09,14.5,10.65
6/27/2012 19:20,29.26,23.86,23.23,22.72,21.79,19.9,17.22,14.5,10.71
6/27/2012 19:25,29.39,23.86,23.23,22.72,21.79,19.84,17.22,14.5,10.77
6/27/2012 19:30,29.39,23.93,23.23,22.72,21.73,19.78,17.16,14.5,10.77
6/27/2012 19:35,29.39,23.93,23.29,22.72,21.73,19.78,17.16,14.5,10.77
6/27/2012 19:40,29.39,23.93,23.23,22.72,21.73,19.84,17.09,14.63,10.71
6/27/2012 19:45,29.39,23.93,23.23,22.72,21.73,19.78,17.09,14.7,10.65
6/27/2012 19:50,29.26,23.93,23.23,22.72,21.73,19.84,17.09,14.63,10.71
6/27/2012 19:55,29.2,23.93,23.23,22.72,21.79,19.84,17.09,14.56,10.71
6/27/2012 20:00,29.32,23.86,23.17,22.72,21.85,19.84,17.09,14.56,10.71
6/27/2012 20:05,29.39,23.86,23.17,22.72,21.85,19.84,17.16,14.56,10.71
6/27/2012 20:10,29.39,23.93,23.17,22.72,21.85,19.84,17.22,14.56,10.65
6/27/2012 20:15,29.45,23.93,23.17,22.72,21.79,19.84,17.09,14.56,10.65
6/27/2012 20:20,29.39,23.93,23.17,22.72,21.73,19.9,17.16,14.56,10.65
6/27/2012 20:25,29.32,23.93,23.17,22.72,21.73,19.9,17.22,14.63,10.52
6/27/2012 20:30,29.26,23.93,23.17,22.72,21.67,19.9,17.22,14.63,10.46
6/27/2012 20:35,29.2,23.93,23.17,22.72,21.67,19.78,17.22,14.63,10.59
6/27/2012 20:40,29.26,23.86,23.23,22.78,21.73,19.72,17.22,14.56,10.77
6/27/2012 20:45,29.2,23.86,23.23,22.72,21.73,19.72,17.16,14.56,10.77
6/27/2012 20:50,29.2,23.86,23.23,22.78,21.79,19.72,17.16,14.5,10.77
6/27/2012 20:55,29.2,23.86,23.23,22.72,21.79,19.78,17.09,14.5,10.77
6/27/2012 21:00,29.07,23.86,23.23,22.72,21.79,19.78,17.09,14.56,10.77
6/27/2012 21:05,29.2,23.86,23.23,22.72,21.79,19.84,17.09,14.56,10.77
6/27/2012 21:10,29.26,23.86,23.23,22.72,21.79,19.84,17.22,14.56,10.71
6/27/2012 21:15,29.26,23.86,23.23,22.66,21.79,19.78,17.22,14.56,10.65
6/27/2012 21:20,29.14,23.86,23.23,22.66,21.79,19.78,17.22,14.56,10.59
6/27/2012 21:25,29.14,23.86,23.23,22.66,21.79,19.78,17.16,14.56,10.59
6/27/2012 21:30,29.32,23.93,23.23,22.66,21.73,19.84,17.16,14.44,10.71
6/27/2012 21:35,29.07,23.86,23.23,22.66,21.73,19.9,17.16,14.37,10.77
6/27/2012 21:40,29.07,23.86,23.23,22.66,21.73,19.9,17.22,14.31,10.77
6/27/2012 21:45,29.07,23.86,23.17,22.72,21.73,19.9,17.22,14.44,10.84
6/27/2012 21:50,29.07,23.93,23.17,22.72,21.79,19.84,17.16,14.5,10.77
6/27/2012 21:55,29.14,23.86,23.17,22.72,21.79,19.78,17.16,14.63,10.77
6/27/2012 22:00,29.2,23.93,23.23,22.72,21.79,19.78,17.16,14.63,10.77
6/27/2012 22:05,29.32,23.93,23.17,22.72,21.73,19.72,17.22,14.63,10.71
6/27/2012 22:10,29.45,23.86,23.23,22.72,21.73,19.72,17.22,14.56,10.71
6/27/2012 22:15,29.51,23.86,23.23,22.72,21.73,19.78,17.22,14.5,10.65
6/27/2012 22:20,29.57,23.86,23.23,22.72,21.73,19.78,17.22,14.5,10.65
6/27/2012 22:25,29.51,23.93,23.23,22.66,21.73,19.78,17.22,14.5,10.59
6/27/2012 22:30,29.57,23.93,23.23,22.66,21.73,19.78,17.22,14.5,10.59
6/27/2012 22:35,29.64,23.93,23.23,22.66,21.73,19.78,17.16,14.44,10.65
6/27/2012 22:40,29.64,23.93,23.23,22.66,21.79,19.78,17.09,14.44,10.71
6/27/2012 22:45,29.32,23.93,23.23,22.66,21.73,19.84,17.03,14.44,10.77
6/27/2012 22:50,29.45,23.93,23.23,22.66,21.79,19.84,17.03,14.44,10.71
6/27/2012 22:55,29.45,23.86,23.23,22.72,21.73,19.84,17.09,14.44,10.77
6/27/2012 23:00,29.51,23.86,23.23,22.66,21.79,19.78,17.16,14.5,10.71
6/27/2012 23:05,29.57,23.86,23.23,22.72,21.79,19.72,17.22,14.63,10.65
6/27/2012 23:10,29.64,23.86,23.17,22.72,21.79,19.72,17.22,14.63,10.65
6/27/2012 23:15,29.64,23.86,23.23,22.66,21.79,19.72,17.22,14.63,10.65
6/27/2012 23:20,29.7,23.86,23.23,22.72,21.79,19.72,17.22,14.63,10.65
6/27/2012 23:25,29.7,23.86,23.17,22.66,21.79,19.72,17.22,14.56,10.65
6/27/2012 23:30,29.64,23.86,23.23,22.66,21.79,19.78,17.16,14.56,10.59
6/27/2012 23:35,29.57,23.86,23.23,22.66,21.79,19.78,17.09,14.56,10.65
6/27/2012 23:40,29.45,23.86,23.23,22.66,21.73,19.84,17.09,14.56,10.65
6/27/2012 23:45,29.45,23.86,23.23,22.66,21.73,19.84,17.09,14.56,10.65
6/27/2012 23:50,29.39,23.86,23.23,22.66,21.73,19.84,17.03,14.56,10.59
6/27/2012 23:55,29.57,23.93,23.23,22.72,21.73,19.78,17.09,14.56,10.65
6/28/2012 0:00,29.51,23.93,23.23,22.72,21.73,19.78,17.09,14.56,10.65
6/28/2012 0:05,29.39,23.93,23.23,22.72,21.79,19.84,17.16,14.56,10.65
6/28/2012 0:10,29.51,23.93,23.17,22.66,21.73,19.78,17.16,14.56,10.65
6/28/2012 0:15,29.57,23.86,23.17,22.72,21.73,19.78,17.16,14.5,10.71
6/28/2012 0:20,29.39,23.93,23.17,22.72,21.73,19.78,17.22,14.5,10.71
6/28/2012 0:25,29.32,23.93,23.17,22.66,21.79,19.78,17.22,14.44,10.77
6/28/2012 0:30,29.26,23.86,23.17,22.66,21.73,19.78,17.22,14.44,10.84
6/28/2012 0:35,29.14,23.86,23.23,22.72,21.79,19.78,17.16,14.44,10.84
6/28/2012 0:40,29.39,23.86,23.23,22.72,21.79,19.78,17.16,14.5,10.77
6/28/2012 0:45,29.45,23.93,23.23,22.72,21.73,19.78,17.16,14.5,10.71
6/28/2012 0:50,29.51,23.93,23.23,22.72,21.73,19.78,17.16,14.5,10.65
6/28/2012 0:55,29.39,23.93,23.17,22.66,21.73,19.84,17.16,14.5,10.65
6/28/2012 1:00,29.39,23.86,23.17,22.66,21.73,19.84,17.16,14.5,10.59
6/28/2012 1:05,29.32,23.93,23.23,22.66,21.73,19.78,17.16,14.56,10.59
6/28/2012 1:10,29.51,23.93,23.23,22.66,21.73,19.78,17.16,14.56,10.59
6/28/2012 1:15,29.64,23.86,23.23,22.66,21.73,19.78,17.16,14.56,10.65
6/28/2012 1:20,29.57,23.86,23.23,22.66,21.73,19.72,17.09,14.56,10.65
6/28/2012 1:25,29.57,23.86,23.23,22.66,21.79,19.72,17.16,14.5,10.71
6/28/2012 1:30,29.57,23.86,23.23,22.66,21.79,19.78,17.16,14.5,10.77
6/28/2012 1:35,29.51,23.86,23.23,22.66,21.79,19.78,17.16,14.5,10.77
6/28/2012 1:40,29.45,23.86,23.23,22.66,21.73,19.84,17.09,14.5,10.71
6/28/2012 1:45,29.51,23.86,23.23,22.66,21.73,19.84,17.09,14.5,10.71
6/28/2012 1:50,29.26,23.86,23.23,22.66,21.73,19.84,17.09,14.56,10.65
6/28/2012 1:55,29.2,23.86,23.23,22.66,21.73,19.84,17.16,14.56,10.65
6/28/2012 2:00,29.07,23.86,23.23,22.66,21.73,19.78,17.16,14.56,10.65
6/28/2012 2:05,29.2,23.86,23.23,22.66,21.73,19.78,17.16,14.56,10.59
6/28/2012 2:10,29.26,23.86,23.23,22.72,21.73,19.78,17.22,14.56,10.59
6/28/2012 2:15,29.14,23.86,23.23,22.66,21.73,19.78,17.16,14.5,10.65
6/28/2012 2:20,29.14,23.86,23.23,22.72,21.73,19.78,17.16,14.5,10.59
6/28/2012 2:25,29.01,23.86,23.23,22.72,21.73,19.78,17.09,14.56,10.59
6/28/2012 2:30,29.01,23.86,23.23,22.66,21.79,19.78,17.09,14.56,10.65
6/28/2012 2:35,29.2,23.86,23.17,22.66,21.79,19.78,17.09,14.56,10.71
6/28/2012 2:40,29.26,23.93,23.17,22.66,21.79,19.78,17.09,14.56,10.71
6/28/2012 2:45,29.26,23.86,23.23,22.66,21.73,19.78,17.16,14.56,10.71
6/28/2012 2:50,29.2,23.86,23.17,22.59,21.73,19.78,17.16,14.56,10.71
6/28/2012 2:55,29.32,23.93,23.23,22.66,21.73,19.78,17.16,14.56,10.71
6/28/2012 3:00,29.32,23.86,23.23,22.66,21.73,19.78,17.22,14.5,10.71
6/28/2012 3:05,29.26,23.93,23.17,22.66,21.73,19.78,17.16,14.44,10.71
6/28/2012 3:10,29.2,23.93,23.17,22.66,21.73,19.78,17.16,14.44,10.71
