"datetime" "do.obs" "do.sat" "wtr" "z.mix" "baro" "z1perc" "irr" "wnd" "top" "k600.cole" "k.gas"
2010-05-17 22:05:00 10.0934838866819 9.26385788601487 16.65 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.485002599132309
2010-05-17 22:10:00 10.0833520026554 9.25150968979983 16.72 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.490403855791856
2010-05-17 22:15:00 10.1531138984898 9.19746575207676 17.03 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.489797003134363
2010-05-17 22:20:00 10.2529630922559 9.2095783214846 16.96 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.493460080154042
2010-05-17 22:25:00 10.1628298419295 9.20092110342661 17.01 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.494097945871309
2010-05-17 22:30:00 10.3026877248131 9.20265039278019 17 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.518013635575253
2010-05-17 22:35:00 10.1423602735207 9.25327043459191 16.71 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.514140225910866
2010-05-17 22:40:00 10.0921926085362 9.28159145921481 16.55 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.488244644551914
2010-05-17 22:45:00 10.0420439645324 9.28871573649226 16.51 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.487737280473387
2010-05-17 22:50:00 10.0819018924705 9.28871573649226 16.51 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.483242056747969
2010-05-17 22:55:00 10.0816318374855 9.27448482838591 16.59 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.512541583142184
2010-05-17 23:00:00 10.0814864263033 9.27803594037556 16.57 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.488498424970644
2010-05-17 23:05:00 10.041362693688 9.26032435395973 16.67 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.485254363588663
2010-05-17 23:10:00 10.0312413219193 9.24096815019419 16.78 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.500696040280085
2010-05-17 23:15:00 10.261000276693 9.20265039278019 17 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.493970341199672
2010-05-17 23:20:00 10.2308443723507 9.21652351194259 16.92 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.488406804652821
2010-05-17 23:25:00 10.1706918467403 9.22697374440719 16.86 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.492185535873511
2010-05-17 23:30:00 10.1405329939016 9.24272234673568 16.77 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.500566332857545
2010-05-17 23:35:00 10.0102135048559 9.27448482838591 16.59 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.498234414884261
2010-05-17 23:40:00 9.99005495566549 9.28871573649226 16.51 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.487737280473387
2010-05-17 23:45:00 9.96992348632182 9.2798131486416 16.56 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.488371526575066
2010-05-17 23:50:00 9.94978156359396 9.2798131486416 16.56 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.512142306718624
2010-05-17 23:55:00 10.0395679504649 9.22348600116405 16.88 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.516409140300973
2010-05-18 00:00:00 10.0894269768225 9.22348600116405 16.88 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.501994012429942
2010-05-18 00:05:00 10.0392747901157 9.23221349564007 16.83 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.491803482878375
2010-05-18 00:10:00 10.0191404878637 9.22697374440719 16.86 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.516141957422363
2010-05-18 00:15:00 10.1989048615717 9.19229078482648 17.06 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.518816776695228
2010-05-18 00:20:00 10.1987150293436 9.2287192427204 16.85 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.516008391057132
2010-05-18 00:25:00 10.0385763573631 9.22697374440719 16.86 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.492185535873511
2010-05-18 00:30:00 9.99841594189322 9.24096815019419 16.78 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.491167047814101
2010-05-18 00:35:00 9.99810101046255 9.26385788601487 16.65 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.499011125840624
2010-05-18 00:40:00 9.95797954659024 9.2497500378507 16.73 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.500047667146633
2010-05-18 00:45:00 9.99780233938564 9.27448482838591 16.59 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.484247692451669
2010-05-18 00:50:00 9.97769671239236 9.2497500378507 16.73 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.500047667146633
2010-05-18 00:55:00 9.95736622108584 9.28159145921481 16.55 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.497716940301798
2010-05-18 01:00:00 9.88726177994083 9.25679520505802 16.69 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.490022477515108
2010-05-18 01:05:00 9.9271094280011 9.26385788601487 16.65 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.489514199809578
2010-05-18 01:10:00 10.0369183605737 9.29585769839053 16.47 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.496682793916226
2010-05-18 01:15:00 9.90667327445025 9.2709381184923 16.61 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.4890061819881
2010-05-18 01:20:00 9.86653715725025 9.26739580594836 16.63 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.513074191370587
2010-05-18 01:25:00 9.9064154151915 9.2550322728151 16.7 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.49014958744092
2010-05-18 01:30:00 9.86623928188875 9.2762598338218 16.58 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.484121931213278
2010-05-18 01:35:00 9.81601143875006 9.24272234673568 16.77 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.491039808917278
2010-05-18 01:40:00 9.87583453626494 9.26385788601487 16.65 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.499011125840624
2010-05-18 01:45:00 9.86580323761742 9.19919289005047 17.02 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.503813896193986
2010-05-18 01:50:00 9.9555875429546 9.24272234673568 16.77 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.500566332857545
2010-05-18 01:55:00 9.88527410071403 9.26032435395973 16.67 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.513607072614413
2010-05-18 02:00:00 9.87517296675644 9.23746302449578 16.8 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.500955504217874
2010-05-18 02:05:00 9.87509109685601 9.20438075868668 16.99 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.503423655327072
2010-05-18 02:10:00 9.90494730487544 9.20611220172196 16.98 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.493715179121082
2010-05-18 02:15:00 9.89466274420523 9.20784472246234 16.97 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.489038478428998
2010-05-18 02:20:00 9.90451233436701 9.2130487566839 16.94 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.493205044409168
2010-05-18 02:25:00 9.90436500509119 9.21652351194259 16.92 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.492950071997361
2010-05-18 02:30:00 9.89418449787353 9.23746302449578 16.8 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.491421573766147
2010-05-18 02:35:00 9.8739222807333 9.22697374440719 16.86 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.487649314865309
2010-05-18 02:40:00 9.83376086835229 9.23746302449578 16.8 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.491421573766147
2010-05-18 02:45:00 9.85363336832349 9.23046582627055 16.84 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.491930817908514
2010-05-18 02:50:00 9.89345766752465 9.24799147815678 16.74 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.514540268840802
2010-05-18 02:55:00 9.90311829427589 9.2762598338218 16.58 0.75 964.999991873434 4.4 1.2 0.712908064705997 NA 0.525827303824376 0.512408473856941
2010-05-18 03:00:00 9.89301570658777 9.25679520505802 16.69 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.499529264497633
2010-05-18 03:05:00 9.9128992869732 9.24447763318589 16.76 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.490912586092125
2010-05-18 03:10:00 9.90274711392951 9.2497500378507 16.73 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.490531014188468
2010-05-18 03:15:00 9.90245324462235 9.2550322728151 16.7 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.49014958744092
2010-05-18 03:20:00 9.90231544796463 9.25327043459191 16.71 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.490276713537924
2010-05-18 03:25:00 9.8921590066343 9.26032435395973 16.67 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.48976830623419
2010-05-18 03:30:00 9.91201741144886 9.26032435395973 16.67 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.48976830623419
2010-05-18 03:35:00 9.88168041402509 9.28515138966441 16.53 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.487990929680827
2010-05-18 03:40:00 9.87155780046946 9.2762598338218 16.58 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.484121931213278
2010-05-18 03:45:00 9.91140421305893 9.28159145921481 16.55 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.483744744712665
2010-05-18 03:50:00 9.90125831956036 9.28337087269048 16.54 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.483619048331757
2010-05-18 03:55:00 9.87097435470521 9.28337087269048 16.54 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.483619048331757
2010-05-18 04:00:00 9.88082430671341 9.28693301073277 16.52 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.483367704335028
2010-05-18 04:05:00 9.86067819957867 9.28871573649226 16.51 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.483242056747969
2010-05-18 04:10:00 9.89051562997945 9.29764595657141 16.46 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.487103445496479
2010-05-18 04:15:00 9.87023118662148 9.29764595657141 16.46 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.487103445496479
2010-05-18 04:20:00 9.86006797882983 9.30660388368809 16.41 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.48198647939688
2010-05-18 04:25:00 9.8299340664631 9.30301738319738 16.43 0.75 964.999991873434 4.4 1.2 0 NA 0.4968 0.482237463826261
2010-05-18 04:30:00 9.85978323567025 9.30660388368809 16.41 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.495907890296033
2010-05-18 04:35:00 9.87948552142408 9.31199197056263 16.38 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.486090169222996
2010-05-18 04:40:00 9.84933434406315 9.31558959293441 16.36 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.485837016211911
2010-05-18 04:45:00 9.82918303982247 9.31919167250395 16.34 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.495004605838369
2010-05-18 04:50:00 9.83902718136472 9.32460315968661 16.31 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.485204425571485
2010-05-18 04:55:00 9.80873285692462 9.32821640342771 16.29 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.48495150638018
2010-05-18 05:00:00 9.81858107731273 9.33183412132758 16.27 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.48469865426058
2010-05-18 05:05:00 9.82843372818773 9.33364465960628 16.26 0.75 964.999991873434 4.4 1.2 0.24187952195382 NA 0.501421342690693 0.484572253389719
2010-05-18 05:10:00 9.83828172700194 9.33726909786374 16.24 0.75 964.999991873434 4.4 1.2 0.471028542752177 NA 0.511149275820669 0.493715647275485
2010-05-18 05:15:00 9.79797734110772 9.34453143824603 16.2 0.75 964.999991873434 4.4 3.7 0.24187952195382 NA 0.501421342690693 0.483814201745259
2010-05-18 05:20:00 9.78782495610866 9.34816935014007 16.18 0.75 964.999991873434 4.4 8.7 0.24187952195382 NA 0.501421342690693 0.483561652918303
2010-05-18 05:25:00 9.78767716799398 9.34998999365347 16.17 0.75 964.999991873434 4.4 13.7 0.24187952195382 NA 0.501421342690693 0.483435403894629
2010-05-18 05:30:00 9.76752456030221 9.35363465887634 16.15 0.75 964.999991873434 4.4 18.7 0.24187952195382 NA 0.501421342690693 0.483182956701563
2010-05-18 05:35:00 9.78722378451736 9.35911011140456 16.12 0.75 964.999991873434 4.4 26.2 0.471028542752177 NA 0.511149275820669 0.492171164639152
2010-05-18 05:40:00 9.80707082502228 9.36276605672199 16.1 0.75 964.999991873434 4.4 33.7 0.24187952195382 NA 0.501421342690693 0.482552136067028
2010-05-18 05:45:00 9.83692262810478 9.36459572431663 16.09 0.75 964.999991873434 4.4 41.2 0.24187952195382 NA 0.501421342690693 0.482426023033948
2010-05-18 05:50:00 9.80676451930694 9.37009151424215 16.06 0.75 964.999991873434 4.4 48.7 0.24187952195382 NA 0.501421342690693 0.48204778639253
2010-05-18 05:55:00 9.82646768305563 9.3737610363181 16.04 0.75 964.999991873434 4.4 56.2 0.471028542752177 NA 0.511149275820669 0.491142896045548
2010-05-18 06:00:00 9.80631414635091 9.37743509386593 16.02 0.75 964.999991873434 4.4 63.7 0.24187952195382 NA 0.501421342690693 0.48154371050039
2010-05-18 06:05:00 9.82617059572273 9.37743509386593 16.02 0.75 964.999991873434 4.4 71.2 0.24187952195382 NA 0.501421342690693 0.48154371050039
2010-05-18 06:10:00 9.81601686858692 9.38111369184096 16 0.75 964.999991873434 4.4 76.2 0.24187952195382 NA 0.501421342690693 0.481291775523919
2010-05-18 06:15:00 9.81571418314287 9.38664011296278 15.97 0.75 964.999991873434 4.4 86.2 0.471028542752177 NA 0.511149275820669 0.490244078147584
2010-05-18 06:20:00 9.82556010098311 9.39033008373469 15.95 0.75 964.999991873434 4.4 203.7 0.24187952195382 NA 0.501421342690693 0.480662239379293
2010-05-18 06:25:00 9.845411113804 9.39217677799528 15.94 0.75 964.999991873434 4.4 246.2 0.24187952195382 NA 0.501421342690693 0.480536383922168
2010-05-18 06:30:00 9.85526206353012 9.39402461233667 15.93 0.75 964.999991873434 4.4 273.7 0 NA 0.4968 0.475982848778772
2010-05-18 06:35:00 9.85495845072916 9.39957496208696 15.9 0.75 964.999991873434 4.4 293.7 0.24187952195382 NA 0.501421342690693 0.480033135171188
2010-05-18 06:40:00 9.874819887195 9.39772370375791 15.91 0.75 964.999991873434 4.4 308.7 0.24187952195382 NA 0.501421342690693 0.480158921366977
2010-05-18 06:45:00 9.8746706168295 9.39957496208696 15.9 0.75 964.999991873434 4.4 331.2 0.471028542752177 NA 0.511149275820669 0.489346121758595
2010-05-18 06:50:00 9.89451586447669 9.40328090710842 15.88 0.75 964.999991873434 4.4 358.7 0.24187952195382 NA 0.501421342690693 0.479781614854591
2010-05-18 06:55:00 9.8942279081431 9.40328090710842 15.88 0.75 964.999991873434 4.4 386.2 0.24187952195382 NA 0.501421342690693 0.479781614854591
2010-05-18 07:00:00 9.8940839299763 9.40328090710842 15.88 0.75 964.999991873434 4.4 413.7 0.24187952195382 NA 0.501421342690693 0.479781614854591
2010-05-18 07:05:00 9.85392886306706 9.40699142745529 15.86 0.75 964.999991873434 4.4 443.7 0.471028542752177 NA 0.511149275820669 0.488833392660496
2010-05-18 07:10:00 9.85378482363649 9.40699142745529 15.86 0.75 964.999991873434 4.4 471.2 0.471028542752177 NA 0.511149275820669 0.488833392660496
2010-05-18 07:15:00 9.87349674477535 9.40699142745529 15.86 0.75 964.999991873434 4.4 501.2 0 NA 0.4968 0.475110581119039
2010-05-18 07:20:00 9.84334136287931 9.41070652814331 15.84 0.75 964.999991873434 4.4 531.2 0.24187952195382 NA 0.501421342690693 0.479278782946854
2010-05-18 07:25:00 9.87318584963803 9.4144262141958 15.82 0.75 964.999991873434 4.4 553.7 0 NA 0.4968 0.474612521703645
2010-05-18 07:30:00 9.80304742556505 9.41256579768474 15.83 0.75 964.999991873434 4.4 573.7 0 NA 0.4968 0.47473701062435
2010-05-18 07:35:00 9.24271852034219 9.42561283488779 15.76 0.75 964.999991873434 4.4 591.2 0 NA 0.4968 0.473865952300817
2010-05-18 07:40:00 9.17255077758903 9.43309360127599 15.72 0.75 964.999991873434 4.4 653.7 0 NA 0.4968 0.473368587257418
2010-05-18 07:45:00 9.17237096120113 9.44434938105648 15.66 0.75 964.999991873434 4.4 663.7 0 NA 0.4968 0.472623063955358
2010-05-18 07:50:00 9.18224408268822 9.43871628997179 15.69 0.75 964.999991873434 4.4 718.7 0.24187952195382 NA 0.501421342690693 0.477395657107951
2010-05-18 07:55:00 9.42197887486672 9.43122168038892 15.73 0.75 964.999991873434 4.4 171.2 0.712908064705997 NA 0.525827303824376 0.501158406254029
2010-05-18 08:00:00 9.42182242088328 9.43496667607917 15.71 0.75 964.999991873434 4.4 181.2 0.942057085504353 NA 0.543420934685262 0.517654698471834
2010-05-18 08:05:00 9.42167792047756 9.43496667607917 15.71 0.75 964.999991873434 4.4 766.2 0.942057085504353 NA 0.543420934685262 0.517654698471834
2010-05-18 08:10:00 9.45154555849868 9.43122168038892 15.73 0.75 964.999991873434 4.4 796.2 0.24187952195382 NA 0.501421342690693 0.47789743730872
2010-05-18 08:15:00 9.50126280822868 9.42935091278406 15.74 0.75 964.999991873434 4.4 441.2 0.24187952195382 NA 0.501421342690693 0.478022926428352
2010-05-18 08:20:00 9.50113070935681 9.42561283488779 15.76 0.75 964.999991873434 4.4 441.2 0 NA 0.4968 0.473865952300817
2010-05-18 08:25:00 9.50099254468902 9.42374552333099 15.77 0.75 964.999991873434 4.4 841.2 0.471028542752177 NA 0.511149275820669 0.487680792190821
2010-05-18 08:30:00 9.52085443915418 9.42187936252563 15.78 0.75 964.999991873434 4.4 961.2 1.18393660745817 NA 0.565555598251139 0.539730766970234
2010-05-18 08:35:00 9.51057840534715 9.41815049064371 15.8 0.75 964.999991873434 4.4 998.7 0.712908064705997 NA 0.525827303824376 0.50207997307166
2010-05-18 08:40:00 9.51044047700694 9.41628777830559 15.81 0.75 964.999991873434 4.4 1028.7 0.24187952195382 NA 0.501421342690693 0.47890184213015
2010-05-18 08:45:00 9.51029628421185 9.41628777830559 15.81 0.75 964.999991873434 4.4 1028.7 0.471028542752177 NA 0.511149275820669 0.48819288082241
2010-05-18 08:50:00 9.49016479728324 9.41256579768474 15.83 0.75 964.999991873434 4.4 1071.2 0.24187952195382 NA 0.501421342690693 0.479153118543131
2010-05-18 08:55:00 9.48987653445506 9.41256579768474 15.83 0.75 964.999991873434 4.4 1103.7 0.471028542752177 NA 0.511149275820669 0.48844903217775
2010-05-18 09:00:00 9.53973884434948 9.41070652814331 15.84 0.75 964.999991873434 4.4 1133.7 0.471028542752177 NA 0.511149275820669 0.488577134560896
2010-05-18 09:05:00 9.59959474360829 9.41070652814331 15.84 0.75 964.999991873434 4.4 1146.2 0.942057085504353 NA 0.543420934685262 0.519423690276493
2010-05-18 09:10:00 9.6094376350713 9.4144262141958 15.82 0.75 964.999991873434 4.4 1168.7 1.18393660745817 NA 0.565555598251139 0.540297440921069
2010-05-18 09:15:00 9.6791690028755 9.40884840494288 15.85 0.75 964.999991873434 4.4 1201.2 1.41308562825653 NA 0.589682974884423 0.563790622585491
2010-05-18 09:20:00 9.69903810954157 9.40513559505288 15.87 0.75 964.999991873434 4.4 1228.7 1.18393660745817 NA 0.565555598251139 0.541006226708607
2010-05-18 09:25:00 9.70890732866694 9.4014273629952 15.89 0.75 964.999991873434 4.4 1226.2 1.41308562825653 NA 0.589682974884423 0.564382046298739
2010-05-18 09:30:00 9.69877002188637 9.39957496208696 15.9 0.75 964.999991873434 4.4 1268.7 1.65496515021035 NA 0.618304049294615 0.591930191242423
2010-05-18 09:35:00 9.67850897031038 9.39217677799528 15.94 0.75 964.999991873434 4.4 1278.7 1.41308562825653 NA 0.589682974884423 0.565121785384838
2010-05-18 09:40:00 9.6083920392136 9.38479683520603 15.98 0.75 964.999991873434 4.4 1331.2 1.41308562825653 NA 0.589682974884423 0.565713942817629
2010-05-18 09:45:00 9.59825510664686 9.38295469503927 15.99 0.75 964.999991873434 4.4 1356.2 1.41308562825653 NA 0.589682974884423 0.565862032883518
2010-05-18 09:50:00 9.58812499780879 9.37927382499005 16.01 0.75 964.999991873434 4.4 1371.2 2.5970222357147 NA 0.758171564448111 0.727925211357644
2010-05-18 09:55:00 9.58786511466799 9.37192570865555 16.05 0.75 964.999991873434 4.4 1393.7 2.12599369296253 NA 0.682796620666215 0.656243579307324
2010-05-18 10:00:00 9.71770110866033 9.37743509386593 16.02 0.75 964.999991873434 4.4 1418.7 2.12599369296253 NA 0.682796620666215 0.655728805775141
2010-05-18 10:05:00 9.66758507014425 9.37009151424215 16.06 0.75 964.999991873434 4.4 1438.7 1.88411417100871 NA 0.648271863673885 0.623224402829865
2010-05-18 10:10:00 9.60746233900487 9.36459572431663 16.09 0.75 964.999991873434 4.4 1458.7 1.65496515021035 NA 0.618304049294615 0.594880867907108
2010-05-18 10:15:00 9.61719651983947 9.35911011140456 16.12 0.75 964.999991873434 4.4 1476.2 1.88411417100871 NA 0.648271863673885 0.624202621895347
2010-05-18 10:20:00 9.73704629341481 9.36093751928994 16.11 0.75 964.999991873434 4.4 1501.2 2.12599369296253 NA 0.682796620666215 0.657273755498057
2010-05-18 10:25:00 9.65693804041975 9.35181176302785 16.16 0.75 964.999991873434 4.4 1521.2 2.12599369296253 NA 0.682796620666215 0.65813287380843
2010-05-18 10:30:00 9.63681598830822 9.34634983187498 16.19 0.75 964.999991873434 4.4 1538.7 1.88411417100871 NA 0.648271863673885 0.625344878464981
2010-05-18 10:35:00 9.63654407571776 9.34271416864146 16.21 0.75 964.999991873434 4.4 1558.7 2.5970222357147 NA 0.758171564448111 0.731739748386756
2010-05-18 10:40:00 9.65640110168236 9.34271416864146 16.21 0.75 964.999991873434 4.4 1578.7 2.36787321491635 NA 0.720187597769578 0.695080000747299
2010-05-18 10:45:00 9.72626526231102 9.34089802245002 16.22 0.75 964.999991873434 4.4 1588.7 3.06805077846688 NA 0.843789253911501 0.814585149412865
2010-05-18 10:50:00 9.67613664012802 9.33726909786374 16.24 0.75 964.999991873434 4.4 1608.7 1.65496515021035 NA 0.618304049294615 0.597215722198623
2010-05-18 10:55:00 9.87587251651828 9.33183412132758 16.27 0.75 964.999991873434 4.4 1623.7 0.942057085504353 NA 0.543420934685262 0.525297535851901
2010-05-18 11:00:00 9.78572972370037 9.33183412132758 16.27 0.75 964.999991873434 4.4 1641.2 1.41308562825653 NA 0.589682974884423 0.570016710563445
2010-05-18 11:05:00 9.78557965889564 9.33364465960628 16.26 0.75 964.999991873434 4.4 1658.7 1.65496515021035 NA 0.618304049294615 0.597527390515363
2010-05-18 11:10:00 9.85549517559615 9.31919167250395 16.34 0.75 964.999991873434 4.4 1673.7 1.65496515021035 NA 0.618304049294615 0.598774891577322
2010-05-18 11:15:00 9.87524668478729 9.31019482931638 16.39 0.75 964.999991873434 4.4 1691.2 2.5970222357147 NA 0.758171564448111 0.735181569487412
2010-05-18 11:20:00 9.9351410067228 9.30122579837478 16.44 0.75 964.999991873434 4.4 1701.2 1.88411417100871 NA 0.648271863673885 0.629433068520381
2010-05-18 11:25:00 9.83502819765503 9.29407054789088 16.48 0.75 964.999991873434 4.4 1716.2 2.5970222357147 NA 0.758171564448111 0.736905541569354
2010-05-18 11:30:00 9.93487124529141 9.29764595657141 16.46 0.75 964.999991873434 4.4 1731.2 1.18393660745817 NA 0.565555598251139 0.549406371594932
2010-05-18 11:35:00 9.86456441524336 9.30301738319738 16.43 0.75 964.999991873434 4.4 1743.7 1.18393660745817 NA 0.565555598251139 0.548977651677482
2010-05-18 11:40:00 9.86442959869674 9.30122579837478 16.44 0.75 964.999991873434 4.4 1753.7 2.36787321491635 NA 0.720187597769578 0.69925892974196
2010-05-18 11:45:00 9.88431738866428 9.29407054789088 16.48 0.75 964.999991873434 4.4 1758.7 2.83890175766852 NA 0.800892227539719 0.778427928912698
2010-05-18 11:50:00 9.85419784039576 9.28871573649226 16.51 0.75 964.999991873434 4.4 1771.2 2.36787321491635 NA 0.720187597769578 0.700533285005133
2010-05-18 11:55:00 9.88389850381499 9.29228450447352 16.49 0.75 964.999991873434 4.4 1776.2 3.3099303004207 NA 0.891567820826148 0.866785556297145
2010-05-18 12:00:00 9.93378686493333 9.28515138966441 16.53 0.75 964.999991873434 4.4 1791.2 1.65496515021035 NA 0.618304049294615 0.601742969737971
2010-05-18 12:05:00 9.94364485263895 9.28515138966441 16.53 0.75 964.999991873434 4.4 1801.2 1.88411417100871 NA 0.648271863673885 0.630908105631406
2010-05-18 12:10:00 9.99355650978385 9.27271092347391 16.6 0.75 964.999991873434 4.4 1813.7 2.36787321491635 NA 0.720187597769578 0.702173441400976
2010-05-18 12:15:00 9.9733499222354 9.2550322728151 16.7 0.75 964.999991873434 4.4 1813.7 2.5970222357147 NA 0.758171564448111 0.741128164847411
2010-05-18 12:20:00 9.91319297615449 9.25855923190972 16.68 0.75 964.999991873434 4.4 1823.7 2.12599369296253 NA 0.682796620666215 0.667101465459016
2010-05-18 12:25:00 9.93302037677884 9.26562629720124 16.64 0.75 964.999991873434 4.4 1823.7 2.36787321491635 NA 0.720187597769578 0.70290300994661
2010-05-18 12:30:00 9.96289427468546 9.26209057179797 16.66 0.75 964.999991873434 4.4 1833.7 1.41308562825653 NA 0.589682974884423 0.575829310284034
2010-05-18 12:35:00 9.92264239177662 9.2550322728151 16.7 0.75 964.999991873434 4.4 1833.7 2.12599369296253 NA 0.682796620666215 0.66744762025825
2010-05-18 12:40:00 9.75246939996812 9.26209057179797 16.66 0.75 964.999991873434 4.4 1841.2 2.12599369296253 NA 0.682796620666215 0.666755398898124
2010-05-18 12:45:00 9.76239093642356 9.24799147815678 16.74 0.75 964.999991873434 4.4 1848.7 2.36787321491635 NA 0.720187597769578 0.704728562927453
2010-05-18 12:50:00 9.80236003748827 9.22348600116405 16.88 0.75 964.999991873434 4.4 1866.2 1.88411417100871 NA 0.648271863673885 0.636660579179344
