"datetime" "wtr" "SpCond" "pH" "DOsat" "do.obs" "Chl_conc" "z.mix" "irr" "wnd" "do.sat" "k600.cole" "k.gas"
2012-08-06 13:25:00 24.37 0.015 6.42 92.4 7.73 1 1.55130771220566 1703.7 2.12599369296253 8.14407927270062 0.682796620666215 0.80588787224455
2012-08-06 13:30:00 24.29 0.015 6.52 92.6 7.76 1.6 1.47998083012583 1703.7 3.06805077846688 8.15259945847172 0.843789253911501 0.994043314167401
2012-08-06 13:35:00 24.32 0.015 6.54 92.8 7.76 0.6 1.47998083012583 1696.2 2.12599369296253 8.14939877972728 0.682796620666215 0.804946895248371
2012-08-06 13:40:00 24.37 0.015 6.54 92.9 7.77 1.1 1.48833332140594 1691.2 2.5970222357147 8.14407927270062 0.758171564448111 0.894851044038922
2012-08-06 13:45:00 24.42 0.015 6.53 93.1 7.78 0.6 1.4927583186065 1688.7 3.53907932121906 8.13877842673288 0.939147121780857 1.10974716899145
2012-08-06 13:50:00 24.42 0.015 6.54 93.2 7.79 4.3 1.4927583186065 1681.2 2.36787321491635 8.13877842673288 0.720187597769578 0.851012721257149
2012-08-06 13:55:00 24.52 0.015 6.54 93.3 7.78 0.7 1.4927583186065 1673.7 2.83890175766852 8.12823255310066 0.800892227539719 0.948589079310421
2012-08-06 14:00:00 24.43 0.015 6.53 93.1 7.78 1.3 1.64818684677488 1668.7 3.53907932121906 8.13772049323313 0.939147121780857 1.11000631468964
2012-08-06 14:05:00 24.47 0.015 6.53 93.4 7.79 2.3 1.46997387650143 1653.7 3.06805077846688 8.13349620056747 0.843789253911501 0.998231639422711
2012-08-06 14:10:00 24.58 0.015 6.56 94.1 7.83 0.7 1.4927583186065 1641.2 2.36787321491635 8.12194064237368 0.720187597769578 0.854195791956184
2012-08-06 14:15:00 24.63 0.015 6.54 93.5 7.78 1 1.4927583186065 1633.7 1.88411417100871 8.11671772410828 0.648271863673885 0.769795165371949
2012-08-06 14:20:00 24.47 0.015 6.54 93.5 7.8 -0.3 1.4927583186065 1621.2 3.3099303004207 8.13349620056747 0.891567820826148 1.05475532345801
2012-08-06 14:25:00 24.45 0.015 6.53 93.1 7.77 1.5 1.82140618634511 1611.2 2.36787321491635 8.13560685929142 0.720187597769578 0.851608986426931
2012-08-06 14:30:00 24.71 0.015 6.56 94.1 7.81 0.4 1.4927583186065 1601.2 2.12599369296253 8.10839941027233 0.682796620666215 0.812304528484799
2012-08-06 14:35:00 24.66 0.015 6.58 94 7.82 2.6 1.4927583186065 1586.2 2.83890175766852 8.11359283087224 0.800892227539719 0.951690453605842
2012-08-06 14:40:00 24.56 0.015 6.56 93.3 7.77 1.4 1.4927583186065 1573.7 2.36787321491635 8.12403498426572 0.720187597769578 0.853797502581441
2012-08-06 14:45:00 24.63 0.015 6.55 93.2 7.76 0.4 1.77978532342836 1558.7 1.88411417100871 8.11671772410828 0.648271863673885 0.769795165371949
2012-08-06 14:50:00 24.6 0.015 6.53 93.2 7.76 1.3 1.59368282318351 1543.7 2.83890175766852 8.11984925868884 0.800892227539719 0.950360508178657
2012-08-06 14:55:00 24.38 0.015 6.51 93.1 7.79 0.7 1.28554068300098 1528.7 3.3099303004207 8.14301761194477 0.891567820826148 1.05254117014225
2012-08-06 15:00:00 24.63 0.015 6.51 93 7.73 1.2 1.59368282318351 1513.7 2.12599369296253 8.11671772410828 0.682796620666215 0.810791840544182
2012-08-06 15:05:00 24.76 0.015 6.55 93.6 7.77 1.6 1.28554068300098 1491.2 3.06805077846688 8.1032243731832 0.843789253911501 1.00500256892912
2012-08-06 15:10:00 24.75 0.015 6.54 94.4 7.84 1.9 1.47356346982942 1496.2 3.06805077846688 8.10425791185326 0.843789253911501 1.00476859925807
2012-08-06 15:15:00 24.68 0.015 6.53 94.3 7.84 0.8 1.36058728646958 1463.7 2.36787321491635 8.11151325403016 0.720187597769578 0.856189008542258
2012-08-06 15:20:00 24.66 0.015 6.52 93.7 7.79 1 1.59368282318351 1448.7 3.06805077846688 8.11359283087224 0.843789253911501 1.00266446619117
2012-08-06 15:25:00 24.64 0.015 6.53 93.8 7.81 1.3 1.59368282318351 1423.7 2.12599369296253 8.11567535553481 0.682796620666215 0.810980827557618
2012-08-06 15:30:00 24.69 0.015 6.54 94.2 7.83 2.1 1.47356346982942 1406.2 3.06805077846688 8.1104745702332 0.843789253911501 1.00336552666904
2012-08-06 15:35:00 24.69 0.015 6.54 94.4 7.85 2.7 1.28268122769346 1383.7 2.5970222357147 8.1104745702332 0.758171564448111 0.90155593655825
2012-08-06 15:40:00 24.74 0.015 6.55 94.7 7.86 1.4 1.40843067191829 1368.7 2.5970222357147 8.1052921845755 0.758171564448111 0.902606444837392
2012-08-06 15:45:00 24.75 0.015 6.56 94.4 7.83 1.1 1.59252441377856 1336.2 2.12599369296253 8.10425791185326 0.682796620666215 0.813061556478283
2012-08-06 15:50:00 24.75 0.015 6.55 94.4 7.84 1.2 1.40843067191829 1316.2 2.5970222357147 8.10425791185326 0.758171564448111 0.902816642042379
2012-08-06 15:55:00 24.77 0.015 6.54 94.2 7.82 1.6 1.29332019379378 1298.7 2.36787321491635 8.10219156824396 0.720187597769578 0.85798546293325
2012-08-06 16:00:00 24.76 0.015 6.54 94.6 7.85 1 1.28268122769346 1281.2 3.06805077846688 8.1032243731832 0.843789253911501 1.00500256892912
2012-08-06 16:05:00 24.84 0.015 6.55 95 7.87 2.2 1.28268122769346 1256.2 2.83890175766852 8.09498245118942 0.800892227539719 0.955687516517859
2012-08-06 16:10:00 24.91 0.015 6.58 95.3 7.89 1.2 1.28268122769346 1246.2 2.36787321491635 8.08780916144409 0.720187597769578 0.860784881890371
2012-08-06 16:15:00 24.91 0.015 6.57 95.7 7.92 1.4 1.28268122769346 1231.2 2.36787321491635 8.08780916144409 0.720187597769578 0.860784881890371
2012-08-06 16:20:00 24.8 0.015 6.56 95.3 7.9 2.5 1.28268122769346 1246.2 3.06805077846688 8.09909755260133 0.843789253911501 1.00593880538177
2012-08-06 16:25:00 24.88 0.015 6.54 95.5 7.91 1.5 1.28268122769346 1211.2 3.06805077846688 8.09087904848029 0.843789253911501 1.0078130117105
2012-08-06 16:30:00 24.9 0.015 6.57 95.4 7.9 1.5 1.28268122769346 1016.2 2.12599369296253 8.08883172775988 0.682796620666215 0.815904551979834
2012-08-06 16:35:00 24.85 0.015 6.56 95 7.87 1.9 0.5 1111.2 2.5970222357147 8.09395550455691 0.758171564448111 0
2012-08-06 16:40:00 24.91 0.015 6.58 95.4 7.89 2.5 1.28268122769346 1078.7 2.5970222357147 8.08780916144409 0.758171564448111 0.906184197808013
2012-08-06 16:45:00 25 0.015 6.57 95.6 7.9 2.1 1.28268122769346 1073.7 2.36787321491635 8.07863882880751 0.720187597769578 0.862587754609395
2012-08-06 16:50:00 25.03 0.015 6.58 97.7 8.07 1.9 1.28268122769346 1053.7 1.65496515021035 8.07559513225784 0.618304049294615 0.741075566208996
2012-08-06 16:55:00 25.03 0.015 6.57 96.4 7.96 1.7 1.28268122769346 1026.2 1.88411417100871 8.07559513225784 0.648271863673885 0.776993841424078
2012-08-06 17:00:00 25 0.015 6.54 95.7 7.91 1.1 1.28268122769346 996.2 2.5970222357147 8.07863882880751 0.758171564448111 0.908082157220417
2012-08-06 17:05:00 25.04 0.015 6.56 95.6 7.89 1.6 1.28268122769346 966.2 2.5970222357147 8.07458201744946 0.758171564448111 0.908926570287065
2012-08-06 17:10:00 25.04 0.015 6.57 95.9 7.92 1.5 1.59104545281977 936.2 1.88411417100871 8.07458201744946 0.648271863673885 0.777174388084078
2012-08-06 17:15:00 25.01 0.015 6.55 95.5 7.89 0.5 1.28954889122046 898.7 2.36787321491635 8.07762353762178 0.720187597769578 0.86278823338672
2012-08-06 17:20:00 25.02 0.015 6.56 95.4 7.88 1.4 1.26779485621857 868.7 2.5970222357147 8.07660897221029 0.758171564448111 0.908504295857952
2012-08-06 17:25:00 25.02 0.015 6.56 95 7.85 2.9 1.26779485621857 836.2 1.41308562825653 8.07660897221029 0.589682974884423 0.706607239044588
2012-08-06 17:30:00 25.09 0.015 6.56 95.4 7.87 2.2 0.5 811.2 2.36787321491635 8.06952730956127 0.720187597769578 0
2012-08-06 17:35:00 25.11 0.015 6.57 95.5 7.87 1.4 0.5 771.2 2.36787321491635 8.06751049141686 0.720187597769578 0
2012-08-06 17:40:00 25.06 0.015 6.56 95.7 7.9 1.7 1.28979936433539 756.2 1.65496515021035 8.07255796200624 0.618304049294615 0.741592251157397
2012-08-06 17:45:00 25.06 0.015 6.55 95.6 7.89 1.1 0.5 723.7 2.36787321491635 8.07255796200624 0.720187597769578 0
2012-08-06 17:50:00 25.07 0.015 6.56 95.4 7.87 2.7 0.5 691.2 2.5970222357147 8.07154702074264 0.758171564448111 0
2012-08-06 17:55:00 25.06 0.015 6.56 95.9 7.92 3 0.5 666.2 2.12599369296253 8.07255796200624 0.682796620666215 0
2012-08-06 18:00:00 25.08 0.015 6.57 95.6 7.89 2.5 0.5 636.2 2.5970222357147 8.07053680336558 0.758171564448111 0
2012-08-06 18:05:00 25.02 0.015 6.56 95.4 7.88 1.6 0.5 608.7 1.88411417100871 8.07660897221029 0.648271863673885 0
2012-08-06 18:10:00 25.05 0.015 6.53 95.6 7.89 1.8 0.5 581.2 1.88411417100871 8.07356962747043 0.648271863673885 0
2012-08-06 18:15:00 25.01 0.015 6.54 95.4 7.88 1.3 0.5 551.2 1.65496515021035 8.07762353762178 0.618304049294615 0
2012-08-06 18:20:00 25.05 0.015 6.54 95.8 7.91 2.1 0.5 521.2 2.12599369296253 8.07356962747043 0.682796620666215 0
2012-08-06 18:25:00 25.1 0.015 6.56 96.3 7.94 1.7 0.5 493.7 1.88411417100871 8.06851853901614 0.648271863673885 0
2012-08-06 18:30:00 25.13 0.015 6.57 97.1 8 1.9 0.5 466.2 1.18393660745817 8.06549656380372 0.565555598251139 0
2012-08-06 18:35:00 25.27 0.015 6.6 96.3 7.91 3.1 0.5 438.7 1.88411417100871 8.0514797956857 0.648271863673885 0
2012-08-06 18:40:00 25.29 0.015 6.61 96.6 7.94 1 0.5 408.7 1.88411417100871 8.0494889025618 0.648271863673885 0
2012-08-06 18:45:00 25.2 0.015 6.59 96.3 7.93 2 0.5 378.7 1.65496515021035 8.05847054400208 0.618304049294615 0
2012-08-06 18:50:00 25.09 0.015 6.55 96.5 7.96 2 0.5 353.7 1.65496515021035 8.06952730956127 0.618304049294615 0
2012-08-06 18:55:00 25.07 0.015 6.52 96.5 7.96 2.1 0.5 326.2 1.18393660745817 8.07154702074264 0.565555598251139 0
2012-08-06 19:00:00 25.08 0.015 6.52 96.5 7.96 3.5 0.5 278.7 1.65496515021035 8.07053680336558 0.618304049294615 0
2012-08-06 19:05:00 25.09 0.015 6.55 96.1 7.93 1.5 1.28954889122046 251.2 1.41308562825653 8.06952730956127 0.589682974884423 0.707757217293086
2012-08-06 19:10:00 25.17 0.015 6.57 96 7.91 0.7 0.5 251.2 0.942057085504353 8.06147737016686 0.543420934685262 0
2012-08-06 19:15:00 25.21 0.015 6.57 96.1 7.91 1.3 0.5 228.7 0.471028542752177 8.0574697086792 0.511149275820669 0
2012-08-06 19:20:00 25.21 0.015 6.59 96 7.9 0.8 0.5 96.2 0.942057085504353 8.0574697086792 0.543420934685262 0
2012-08-06 19:25:00 25.2 0.015 6.57 96.2 7.92 1.7 0.5 91.2 0.942057085504353 8.05847054400208 0.543420934685262 0
2012-08-06 19:30:00 25.08 0.015 6.54 96 7.92 2.4 0.5 83.7 1.18393660745817 8.07053680336558 0.565555598251139 0
2012-08-06 19:35:00 25 0.015 6.52 96.2 7.95 1.2 0.5 76.2 0.942057085504353 8.07863882880751 0.543420934685262 0
2012-08-06 19:40:00 24.93 0.015 6.5 96.2 7.96 2.4 0.5 66.2 1.41308562825653 8.08576621531245 0.589682974884423 0
2012-08-06 19:45:00 25 0.015 6.52 96.1 7.94 2.2 0.5 53.7 0.942057085504353 8.07863882880751 0.543420934685262 0
2012-08-06 19:50:00 25.1 0.015 6.54 96.1 7.93 1.7 0.5 43.7 1.18393660745817 8.06851853901614 0.565555598251139 0
2012-08-06 19:55:00 25.25 0.015 6.58 96.1 7.9 1.1 0.5 36.2 1.18393660745817 8.05347355942854 0.565555598251139 0
2012-08-06 20:00:00 25.23 0.015 6.58 95.8 7.88 1.8 0.5 31.2 1.18393660745817 8.05547019626645 0.565555598251139 0
2012-08-06 20:05:00 25.17 0.015 6.56 96.2 7.92 0.8 0.5 23.7 0.712908064705997 8.06147737016686 0.525827303824376 0
2012-08-06 20:10:00 25.11 0.015 6.56 95.8 7.9 1.3 0.5 16.2 0.712908064705997 8.06751049141686 0.525827303824376 0
2012-08-06 20:15:00 25.08 0.015 6.55 95.5 7.88 1.5 0.5 11.2 0.942057085504353 8.07053680336558 0.543420934685262 0
2012-08-06 20:20:00 25.04 0.015 6.53 95.7 7.9 1.7 0.5 6.2 1.18393660745817 8.07458201744946 0.565555598251139 0
2012-08-06 20:25:00 25.05 0.015 6.53 95.9 7.91 2.1 0.5 3.7 1.41308562825653 8.07356962747043 0.589682974884423 0
2012-08-06 20:30:00 25.08 0.015 6.53 96.4 7.96 0.7 0.5 1.2 1.18393660745817 8.07053680336558 0.565555598251139 0
2012-08-06 20:35:00 25.08 0.015 6.58 96.4 7.96 1 1.28954889122046 1.2 0.942057085504353 8.07053680336558 0.543420934685262 0.652080502338442
2012-08-06 20:40:00 25.05 0.015 6.54 96.6 7.97 0.1 1.26779485621857 1.2 0.942057085504353 8.07356962747043 0.543420934685262 0.651626246233665
2012-08-06 20:45:00 25.05 0.015 6.55 96.3 7.95 1.2 1.26779485621857 1.2 0.942057085504353 8.07356962747043 0.543420934685262 0.651626246233665
2012-08-06 20:50:00 25 0.015 6.58 96.8 8 1.5 1.26779485621857 1.2 0.942057085504353 8.07863882880751 0.543420934685262 0.650869641895546
2012-08-06 20:55:00 25.09 0.015 6.55 96.5 7.96 1.1 1.26779485621857 1.2 0.712908064705997 8.06952730956127 0.525827303824376 0.631115506437013
2012-08-06 21:00:00 25.12 0.015 6.55 98.3 8.11 0.5 1.26779485621857 1.2 1.18393660745817 8.06650316645035 0.565555598251139 0.679271800570211
2012-08-06 21:05:00 25.19 0.015 6.55 97.1 8 1.6 0.5 1.2 1.18393660745817 8.05947209915028 0.565555598251139 0
2012-08-06 21:10:00 25.15 0.015 6.55 96.3 7.94 1.4 1.26779485621857 1.2 1.18393660745817 8.06348552421981 0.565555598251139 0.679745100804525
2012-08-06 21:15:00 25.31 0.015 6.56 97.4 8.01 0.8 1.26779485621857 1.2 1.41308562825653 8.04750087758443 0.589682974884423 0.71138008665476
2012-08-06 21:20:00 25.28 0.015 6.57 96.9 7.97 1.3 1.26779485621857 1.2 1.18393660745817 8.050483990451 0.565555598251139 0.681798799979455
2012-08-06 21:25:00 25.23 0.015 6.56 96.4 7.94 0.8 1.28979936433539 1.2 1.88411417100871 8.05547019626645 0.648271863673885 0.780610389082941
2012-08-06 21:30:00 25.19 0.015 6.56 96.7 7.96 1.9 1.26779485621857 1.2 1.18393660745817 8.05947209915028 0.565555598251139 0.680376533001547
2012-08-06 21:35:00 25.23 0.015 6.56 96.7 7.95 1.5 1.28979936433539 1.2 0.942057085504353 8.05547019626645 0.543420934685262 0.654355141771003
2012-08-06 21:40:00 25.21 0.015 6.55 96.4 7.93 1.6 1.26779485621857 1.2 1.18393660745817 8.0574697086792 0.565555598251139 0.680692406680186
2012-08-06 21:45:00 25.19 0.015 6.54 96.4 7.94 1.5 0.5 1.2 1.41308562825653 8.05947209915028 0.589682974884423 0
2012-08-06 21:50:00 25.17 0.015 6.54 96 7.91 1.1 1.28979936433539 1.2 0.942057085504353 8.06147737016686 0.543420934685262 0.653444608184364
2012-08-06 21:55:00 25.11 0.015 6.53 96.4 7.95 0.7 1.28954889122046 1.2 1.18393660745817 8.06751049141686 0.565555598251139 0.679114085688428
2012-08-06 22:00:00 25.07 0.015 6.53 96.2 7.94 1.4 1.28954889122046 1.2 0.942057085504353 8.07154702074264 0.543420934685262 0.651929059051504
2012-08-06 22:05:00 25.02 0.015 6.51 96.3 7.96 1.9 0.5 1.2 0.712908064705997 8.07660897221029 0.525827303824376 0
2012-08-06 22:10:00 25.01 0.015 6.52 96.6 7.98 3 1.28954889122046 1.2 1.18393660745817 8.07762353762178 0.565555598251139 0.677538348352938
2012-08-06 22:15:00 25.02 0.015 6.52 96.7 7.98 1.5 0.5 1.2 1.65496515021035 8.07660897221029 0.618304049294615 0
2012-08-06 22:20:00 25.01 0.015 6.52 96.2 7.95 0.7 1.40843067191829 1.2 1.18393660745817 8.07762353762178 0.565555598251139 0.677538348352938
2012-08-06 22:25:00 25 0.015 6.51 96.2 7.95 0.5 1.26779485621857 1.2 1.18393660745817 8.07863882880751 0.565555598251139 0.677380914518757
2012-08-06 22:30:00 25 0.015 6.51 96 7.94 1.1 1.26779485621857 1.2 1.18393660745817 8.07863882880751 0.565555598251139 0.677380914518757
2012-08-06 22:35:00 24.95 0.015 6.5 95.7 7.92 1.2 1.26779485621857 1.2 1.18393660745817 8.08372618239821 0.565555598251139 0.676594122413304
2012-08-06 22:40:00 24.96 0.015 6.5 96 7.94 1.7 1.26779485621857 1.2 1.41308562825653 8.08270725760507 0.589682974884423 0.705622573929123
2012-08-06 22:45:00 24.91 0.015 6.5 95.8 7.93 1.6 1.26779485621857 1.2 1.18393660745817 8.08780916144409 0.565555598251139 0.675965137903975
2012-08-06 22:50:00 24.92 0.015 6.5 95.7 7.92 2.2 1.40843067191829 1.2 1.18393660745817 8.08678732406747 0.565555598251139 0.676122346818642
2012-08-06 22:55:00 24.9 0.015 6.5 95.3 7.89 1.5 1.28979936433539 1.2 1.18393660745817 8.08883172775988 0.565555598251139 0.67580795370743
2012-08-06 23:00:00 24.92 0.015 6.5 95.4 7.89 0.4 1.26779485621857 1.2 1.41308562825653 8.08678732406747 0.589682974884423 0.704966652422402
2012-08-06 23:05:00 24.9 0.015 6.51 95.7 7.93 2 1.28979936433539 1.2 0.942057085504353 8.08883172775988 0.543420934685262 0.649358243481389
2012-08-06 23:10:00 24.87 0.015 6.5 95.6 7.92 2 1.26779485621857 1.2 1.18393660745817 8.0919038035212 0.565555598251139 0.67533654888824
2012-08-06 23:15:00 24.85 0.015 6.5 95.2 7.89 1 1.28954889122046 1.2 1.18393660745817 8.09395550455691 0.565555598251139 0.675022401615682
2012-08-06 23:20:00 24.85 0.015 6.49 95.2 7.89 1.2 1.3215747212929 1.2 2.12599369296253 8.09395550455691 0.682796620666215 0.814956153068638
2012-08-06 23:25:00 24.8 0.015 6.49 95 7.88 1.8 1.28954889122046 1.2 1.65496515021035 8.09909755260133 0.618304049294615 0.737122490985615
2012-08-06 23:30:00 24.8 0.015 6.49 95.2 7.9 2.4 1.28954889122046 1.2 1.18393660745817 8.09909755260133 0.565555598251139 0.674237459465673
2012-08-06 23:35:00 24.77 0.015 6.5 94.9 7.88 2.4 1.28954889122046 1.2 1.88411417100871 8.10219156824396 0.648271863673885 0.772309654850231
2012-08-06 23:40:00 24.77 0.015 6.5 95.1 7.89 0.9 1.28954889122046 1.2 1.41308562825653 8.10219156824396 0.589682974884423 0.702510598289894
2012-08-06 23:45:00 24.77 0.015 6.49 95.1 7.89 1.5 1.26779485621857 1.2 2.36787321491635 8.10219156824396 0.720187597769578 0.85798546293325
2012-08-06 23:50:00 24.75 0.015 6.49 94.7 7.86 2.4 1.28954889122046 1.2 1.88411417100871 8.10425791185326 0.648271863673885 0.771950115959101
2012-08-06 23:55:00 24.74 0.015 6.49 94.6 7.85 0.8 1.28954889122046 1.2 1.41308562825653 8.1052921845755 0.589682974884423 0.702020068411565
2012-08-07 00:00:00 24.72 0.015 6.5 94.8 7.87 1.8 1.53927226626866 1.2 1.88411417100871 8.10736293346309 0.648271863673885 0.771411012744782
2012-08-07 00:05:00 24.68 0.015 6.48 94.6 7.87 2 1.26779485621857 1.2 3.53907932121906 8.11151325403016 0.939147121780857 1.11649720928703
2012-08-07 00:10:00 24.67 0.015 6.49 95 7.9 2 1.26779485621857 1.2 2.12599369296253 8.11255267413542 0.682796620666215 0.81154795779717
2012-08-07 00:15:00 24.67 0.015 6.48 94.5 7.85 1.8 1.26779485621857 1.2 1.65496515021035 8.11255267413542 0.618304049294615 0.734894364317691
2012-08-07 00:20:00 24.65 0.015 6.48 94.2 7.84 1.6 1.26779485621857 1.2 1.41308562825653 8.11463372456412 0.589682974884423 0.700549814572229
2012-08-07 00:25:00 24.66 0.015 6.48 93.9 7.81 0 1.53927226626866 1.2 1.18393660745817 8.11359283087224 0.565555598251139 0.672042810918973
2012-08-07 00:30:00 24.65 0.015 6.47 94 7.82 1.3 1.26779485621857 1.2 0.942057085504353 8.11463372456412 0.543420934685262 0.645590005550089
2012-08-07 00:35:00 24.64 0.015 6.47 93.6 7.79 2.4 1.62262971763969 1.2 0.712908064705997 8.11567535553481 0.525827303824376 0.624543017790281
2012-08-07 00:40:00 24.64 0.015 6.47 93.8 7.81 1.5 0.5 1.2 0.471028542752177 8.11567535553481 0.511149275820669 0
2012-08-07 00:45:00 24.61 0.015 6.47 93.7 7.8 2.6 1.28954889122046 1.2 0.24187952195382 8.11880467536071 0.501421342690693 0.595138931603325
2012-08-07 00:50:00 24.61 0.015 6.47 93.7 7.8 3.1 1.28954889122046 1.2 0.471028542752177 8.11880467536071 0.511149275820669 0.60668505307198
2012-08-07 00:55:00 24.59 0.015 6.47 93.1 7.75 1.2 1.28954889122046 1.2 0.712908064705997 8.12089458091811 0.525827303824376 0.623815531460859
2012-08-07 01:00:00 24.57 0.015 6.48 93.5 7.79 2.2 1.28979936433539 1.2 0.942057085504353 8.12298744338099 0.543420934685262 0.644387170456048
2012-08-07 01:05:00 24.57 0.015 6.49 93.3 7.78 2.1 1.67311483588202 1.2 0.942057085504353 8.12298744338099 0.543420934685262 0.644387170456048
2012-08-07 01:10:00 24.54 0.015 6.49 93 7.75 1.6 1.67311483588202 1.2 0.942057085504353 8.12613228697131 0.543420934685262 0.643936472976028
2012-08-07 01:15:00 24.54 0.015 6.48 92.8 7.74 1.4 1.28979936433539 1.2 0.712908064705997 8.12613228697131 0.525827303824376 0.623088581626457
2012-08-07 01:20:00 24.53 0.015 6.48 92.9 7.75 1.5 1.28979936433539 1.2 0.24187952195382 8.12718204944473 0.501421342690693 0.594029715354496
2012-08-07 01:25:00 24.52 0.015 6.48 93.1 7.76 1.2 1.28979936433539 1.2 0.712908064705997 8.12823255310066 0.525827303824376 0.622797950659734
2012-08-07 01:30:00 24.51 0.015 6.48 92.8 7.74 2 1.62416787283501 1.2 1.65496515021035 8.129283798266 0.618304049294615 0.732157996477904
2012-08-07 01:35:00 24.5 0.015 6.48 92.9 7.75 0.4 1.40843067191829 1.2 0.942057085504353 8.13033578526785 0.543420934685262 0.643335850051788
2012-08-07 01:40:00 24.48 0.015 6.49 93 7.76 1.8 1.67311483588202 1.2 0.712908064705997 8.13244198609086 0.525827303824376 0.622216942159423
2012-08-07 01:45:00 24.47 0.015 6.48 93 7.76 1.8 1.28954889122046 1.2 0.942057085504353 8.13349620056747 0.543420934685262 0.642885611558624
2012-08-07 01:50:00 24.45 0.015 6.47 93 7.76 2 1.53927226626866 1.2 0.712908064705997 8.13560685929142 0.525827303824376 0.62178140616739
2012-08-07 01:55:00 24.44 0.015 6.48 92.9 7.76 1.4 1.28979936433539 1.2 0.942057085504353 8.13666330419567 0.543420934685262 0.642435567749694
2012-08-07 02:00:00 24.43 0.015 6.48 92.7 7.74 1.4 1.53927226626866 1.2 0.942057085504353 8.13772049323313 0.543420934685262 0.642285596202826
2012-08-07 02:05:00 24.41 0.015 6.49 92.7 7.75 1.8 1.62416787283501 1.2 1.18393660745817 8.13983710502423 0.565555598251139 0.668135129353542
2012-08-07 02:10:00 24.4 0.015 6.48 92.6 7.74 2.2 1.7765165384182 1.2 1.18393660745817 8.14089652843676 0.565555598251139 0.667979116003008
2012-08-07 02:15:00 24.41 0.015 6.48 92.6 7.74 1.4 1.62262971763969 1.2 0.942057085504353 8.13983710502423 0.543420934685262 0.641985717429204
2012-08-07 02:20:00 24.4 0.015 6.48 92.3 7.72 1.4 1.62262971763969 1.2 0.942057085504353 8.14089652843676 0.543420934685262 0.641835810114993
2012-08-07 02:25:00 24.38 0.015 6.49 92.2 7.71 1.8 1.62262971763969 1.2 0.471028542752177 8.14301761194477 0.511149275820669 0.603437724335007
2012-08-07 02:30:00 24.38 0.015 6.48 92.2 7.71 2 1.62262971763969 1.2 0.712908064705997 8.14301761194477 0.525827303824376 0.620765883123966
2012-08-07 02:35:00 24.35 0.015 6.47 92 7.7 1.7 1.62262971763969 1.2 0.24187952195382 8.14620483386869 0.501421342690693 0.591538675623777
2012-08-07 02:40:00 24.34 0.015 6.48 92.1 7.71 1.3 1.62262971763969 1.2 0.471028542752177 8.14726873494275 0.511149275820669 0.60287406438297
2012-08-07 02:45:00 24.33 0.015 6.48 92.2 7.71 1.9 1.62262971763969 1.2 0 8.14833338345177 0.4968 0.585812926759484
2012-08-07 02:50:00 24.32 0.015 6.47 91.5 7.65 1.4 1.53927226626866 1.2 0.471028542752177 8.14939877972728 0.511149275820669 0.602592353457821
2012-08-07 02:55:00 24.31 0.015 6.47 91.4 7.65 1.9 1.67311483588202 1.2 0 8.15046492410106 0.4968 0.58553916258658
2012-08-07 03:00:00 24.3 0.015 6.47 91.3 7.65 0.4 1.26779485621857 1.2 0.471028542752177 8.15153181690512 0.511149275820669 0.602310721474671
2012-08-07 03:05:00 24.29 0.015 6.46 91.1 7.63 2 1.26779485621857 1.2 0.712908064705997 8.15259945847172 0.525827303824376 0.619461688271411
2012-08-07 03:10:00 24.27 0.015 6.46 91.3 7.64 1.7 1.53927226626866 1.2 0.712908064705997 8.15473698922287 0.525827303824376 0.619172090222973
2012-08-07 03:15:00 24.25 0.015 6.46 90.8 7.61 2.1 1.53927226626866 1.2 0.24187952195382 8.15687751901754 0.501421342690693 0.590157506564578
2012-08-07 03:20:00 24.24 0.015 6.46 90.9 7.62 0.9 1.26779485621857 1.2 0.24187952195382 8.15794890938949 0.501421342690693 0.590019495291037
2012-08-07 03:25:00 24.23 0.015 6.45 90.9 7.62 2.1 1.28979936433539 1.2 0.24187952195382 8.15902105052275 0.501421342690693 0.589881503070836
2012-08-07 03:30:00 24.23 0.015 6.46 90.9 7.62 2 1.53927226626866 1.2 0.24187952195382 8.15902105052275 0.501421342690693 0.589881503070836
2012-08-07 03:35:00 24.21 0.015 6.45 91.3 7.65 0.9 1.59252441377856 1.2 0.24187952195382 8.16116758640949 0.501421342690693 0.589605575639905
2012-08-07 03:40:00 24.21 0.015 6.45 90.8 7.61 1.2 1.40843067191829 1.2 0.24187952195382 8.16116758640949 0.501421342690693 0.589605575639905
2012-08-07 03:45:00 24.18 0.015 6.46 91.1 7.64 1.4 1.76862734114218 1.2 0.471028542752177 8.16439302930743 0.511149275820669 0.600622569826274
2012-08-07 03:50:00 24.17 0.015 6.45 90.6 7.6 1.4 1.76698590143666 1.2 0.471028542752177 8.16546968203121 0.511149275820669 0.600482016194701
2012-08-07 03:55:00 24.15 0.015 6.45 91 7.64 1.2 1.76698590143666 1.2 0.24187952195382 8.16762524712802 0.501421342690693 0.588778246738538
2012-08-07 04:00:00 24.15 0.015 6.46 91 7.64 2.1 1.76698590143666 1.2 0.471028542752177 8.16762524712802 0.511149275820669 0.600200966365752
2012-08-07 04:05:00 24.14 0.015 6.46 90.7 7.62 0.6 1.76698590143666 1.2 0.712908064705997 8.16870416017276 0.525827303824376 0.617291648539229
