"datetime" "do.obs" "do.sat" "k.gas" "z.mix" "irr" "wtr" "wnd"
2012-05-25 10:10:00 8.65 8.8805325959844 0.893898627178807 1.83730569304825 857.666666666684 18.68 3.19872021333292
2012-05-25 10:15:00 8.7 8.87589093065743 0.863878964279492 1.82420844409051 863.999999999974 18.71 3.04546000000063
2012-05-25 10:20:00 8.7 8.8728013833267 0.834666265462339 1.81428913116198 870.333333333316 18.73 2.89219978666708
2012-05-25 10:25:00 8.69 8.8743456677058 0.805894639898675 1.82773596475074 876.666666666658 18.72 2.73893957333354
2012-05-25 10:30:00 8.69 8.8743456677058 0.778430856830219 1.82431712210043 883 18.72 2.58567936
2012-05-25 10:35:00 8.68 8.86201875048744 0.753601145519441 1.82162849181814 889.333333333342 18.8 2.43241914666646
2012-05-25 10:40:00 8.7 8.85894677678467 0.72870721010825 1.80371968661031 895.666666666684 18.82 2.27915893333292
2012-05-25 10:45:00 8.69 8.85587869731446 0.704951127437362 1.80371968661031 901.999999999974 18.84 2.12589872000063
2012-05-25 10:50:00 8.73 8.85128387106085 0.682530914462263 1.80371968661031 908.333333333316 18.87 1.97263850666708
2012-05-25 10:55:00 8.73 8.85434611666833 0.66046169126108 1.80371968661031 914.666666666658 18.85 1.81937829333354
2012-05-25 11:00:00 8.72 8.85281450808322 0.640141845142314 1.80371968661031 920.999999999948 18.86 1.66611808000125
2012-05-25 11:05:00 8.73 8.85281450808322 0.660473955067888 1.80582369734841 921.999999999994 18.86 1.8182606933324
2012-05-25 11:10:00 8.73 8.84975420510332 0.682376710643487 1.80850871330156 922.999999999996 18.88 1.97040330666604
2012-05-25 11:15:00 8.72 8.84517102864643 0.705677995395548 1.81428913116198 923.999999999998 18.91 2.12254591999969
2012-05-25 11:20:00 8.72 8.84059657388459 0.730187857079707 1.78936397317594 925 18.94 2.27468853333333
2012-05-25 11:25:00 8.71 8.8193640460964 0.757974480784943 1.76159089554006 926.000000000002 19.08 2.42683114666698
2012-05-25 11:30:00 8.72 8.82389797608422 0.783732125389119 1.78936397317594 926.999999999996 19.05 2.57897375999938
2012-05-25 11:35:00 8.72 8.83451084482316 0.809746272957362 1.61959526129369 927.999999999998 18.98 2.73111637333302
2012-05-25 11:40:00 8.67 8.81785465814322 0.840542831868539 1.51562223240447 929 19.09 2.88325898666667
2012-05-25 11:45:00 8.66 8.81032211166628 0.871267253771283 1.51562223240447 929.999999999994 19.14 3.03540159999907
2012-05-25 11:50:00 8.67 8.80581408082542 0.90267550948173 1.51562223240447 930.999999999996 19.17 3.18754421333271
2012-05-25 11:55:00 8.73 8.78935816978061 0.937049664064855 1.34680672577669 931.999999999998 19.28 3.33968682666636
2012-05-25 12:00:00 8.71 8.78340276504638 0.970939432222155 1.10899022100092 933 19.32 3.49182944
2012-05-25 12:05:00 8.72 8.78935816978061 0.983227677919618 1.10428571316765 907.858333333282 19.28 3.55180730666679
2012-05-25 12:10:00 8.73 8.79682382611727 0.995398226282761 1.1622632620426 882.716666666564 19.23 3.61178517333358
2012-05-25 12:15:00 8.72 8.79981675896769 1.00844945924178 1.1622632620426 857.575000000051 19.21 3.67176303999988
2012-05-25 12:20:00 8.77 8.79831981560703 1.02241044287535 1.60526401212797 832.433333333333 19.22 3.73174090666667
2012-05-25 12:25:00 8.75 8.79383470681204 1.03705222670262 1.76331811655526 807.291666666615 19.25 3.79171877333346
2012-05-25 12:30:00 8.74 8.78637856740619 1.05239572200025 1.76277009407538 782.150000000103 19.3 3.85169663999975
2012-05-25 12:35:00 8.78 8.79084939717891 1.06579609480073 1.78692331628368 757.008333333385 19.27 3.91167450666654
2012-05-25 12:40:00 8.78 8.79084939717891 1.08013862892832 1.79060825968021 731.866666666667 19.27 3.97165237333333
2012-05-25 12:45:00 8.76 8.77894617810741 1.09682434038137 1.78344542082624 706.724999999949 19.35 4.03163024000012
2012-05-25 12:50:00 8.7 8.77301732632765 1.11261105937252 1.78333028874408 681.58333333323 19.39 4.09160810666691
2012-05-25 12:55:00 8.68 8.77597985894024 1.12689043847307 1.7607270022747 656.441666666512 19.37 4.1515859733337
2012-05-25 13:00:00 8.71 8.76267822601601 1.14444328942534 1.77946819407398 631.3 19.46 4.21156384
2012-05-25 13:05:00 8.72 8.7567909106292 1.15179172384538 1.76034074084618 648.108333333356 19.5 4.23615104000003
2012-05-25 13:10:00 8.72 8.75091864222079 1.15917828734386 1.77946819407398 664.916666666712 19.54 4.26073824000007
2012-05-25 13:15:00 8.75 8.74213838634015 1.16718385378739 1.79710011234915 681.724999999931 19.6 4.2853254399999
2012-05-25 13:20:00 8.71 8.7377608967911 1.17435804214103 1.98047273766952 698.533333333287 19.63 4.30991263999993
2012-05-25 13:25:00 8.64 8.74067828808012 1.18009868692816 1.8030126907902 715.341666666644 19.61 4.33449983999997
2012-05-25 13:30:00 8.62 8.7479881411475 1.18497302525991 1.80510569508103 732.15 19.56 4.35908704
2012-05-25 13:35:00 8.67 8.7450613904469 1.1919334995194 1.80510569508103 748.958333333356 19.58 4.38367424000003
2012-05-25 13:40:00 8.76 8.73921912505402 1.19952225839758 1.81824868175579 765.766666666712 19.62 4.40826144000007
